,id,sentiment,tweet,label_a
2646,2646,NOT,@SiaranBolaLivee MU 3-0 newcastle<br/>arsenal 2-0 spurs<br/>leicester 2-1 city<br/>wba 2-0 chelsea<br/>liverpool 0-1 soton,0
2647,2647,NOT,"@TypicalKneeGro We can I’m not playing right now, my homie on my Xbox",0
2648,2648,NOT,Sleep for dinner,0
2649,2649,NOT,Just smoked some blackberry kush which tasted great... now for some apple pie and ice cream 🍂🍃🔥💪🏽💣😆,0
2650,2650,NOT,"Jack-in-the-Box: grilled chicken sandwich no cheese no bacon, small jumping Jack flash",0
2651,2651,NOT,"At birth, water accounts for approximately 80 percent of an infant’s body weight.",0
2652,2652,NOT,"@CynicNobody @CommonPlebeian Is it just that one scene, or is the rest of the season that bad?",0
2653,2653,NOT,Oh MY!!! Steph around 3 defenders with the wrap around trickshot layup! #LetsGoWarriorsLive,0
2654,2654,NOT,@FamilyTeamYT smash bros for wii u,0
2655,2655,NOT,"Aplica xbox, netflix y youtube todo mi fin 🙌🏼",0
2656,2656,NOT,I have purchased Madden NFL 18 waiting for it to download and hoping to go live soon because of my technical difficulties,0
2657,2657,NOT,@MarvB_ I was just talking about this. Lost to Spurs with no Kawhi.,0
2658,2658,NOT,@Shaniceeee_x3 Have you even held an iPhone X?,0
2659,2659,NOT,next IMAX movie i’ll be catching is #TheLastJedi,0
2660,2660,NOT,"Having a cracked iPhone is so entertaining, each day a new crack forms! Simply amazing",0
2661,2661,NOT,Like good food and that fond feeling you have for your loved ones or colleagues.,0
2662,2662,NEG,Catching up on Riverdale &amp; i am Pissed.,1
2663,2663,NEG,Atherton street on a football weekend is hands down the thing that pisses me off the most,1
2664,2664,NOT,"@AceGracious A cat, playing a damn video game!",0
2665,2665,NOT,"Look, spurs are still legit...just wait on the Klaw",0
2666,2666,NOT,The sudden realization of me being a lesbian/femmeloving nonbinary folk is realizing I've gonna break a lot of feelings.,0
2667,2667,NOT,@Xbox @MicrosoftStore Gift me. My GT is ShankinsHD,0
2668,2668,NOT,"@ghospie Well, you can do either! I tend to make a fixed cost but if you want to be 100% accurate you can input weight and dimensions!",0
2669,2669,NEG,Every Christmas movie on W has the exact same TERRIBLE plot but here I am watching them anyway,1
2670,2670,NOT,"The queen was bored of food. She'd had it all.<br/><br/>So she hired a theoretical chef.<br/><br/>At dinner she sat, plate bare, as the chef imagined meals.",0
2671,2671,NOT, Plus my papers had a rebound and got bounced at the office of souls.,0
2672,2672,NOT,Lunch today at @WineWineEx in Hyde Park Village. Looking forward to a great meal and great experience on a beautiful Saturday.,0
2673,2673,NEG,Y'all pray for me ain't nothing wrong I just have to come into the office today and tomoro to train someone lol no work from home today 😐,1
2674,2674,NOT,@wierdvine Omg I love #2 I’m gonna go find and watch that video again,0
2675,2675,NOT,@woIfboys minato innocently smiling then eating his roast beef only for sasuke to respond he prefers salami,0
2676,2676,NOT,@thandle @TaylorWoolston @NHL Refs aren't supposed to call something based on the scoreboard replay.,0
2677,2677,NOT,me and san fully watched josh's video together at the exact same time,0
2678,2678,NOT,"@joejanecek Thank you for sharing this, I think I'm going to get all three like any good hockey fan would",0
2679,2679,NOT,@MightyBusterBro HAPPY THANKSGIVING PRESIDENT TRUMP AND TO YOUR FAMILY.<br/><br/>Great video @MightyBusterBro 👍👍👍🇺🇸🇺🇸🇺🇸,0
2680,2680,NOT,Gucci was part of the real OTF on Xbox 🤨 @OTGNation2k @PrettyBoyGxcci,0
2681,2681,NOT,for Halloween im gonna be roblox jack sparrow,0
2682,2682,NOT,rando: i can see ur future<br/>dazai: REALLY? :3<br/>rando: tomorrow wont come for u<br/>dazai: oh sweet,0
2683,2683,NOT,Lakers need to learn how to keep Ingram and Kuzma or whoever has it going in the flow of the game,0
2684,2684,NOT,@HobblinGobblinz @Microsoft @Xbox Microsoft hire me for no pay and I’ll gladly hand deliver it to her. Customer service &gt;,0
2685,2685,NOT,Breakfast 😋 &amp; head 🤤 is the best way to start the day❗️,0
2686,2686,NOT,Wii Fit Trainer &amp; Rosalina go to The Fountain of Dreams for an aggressive handjob.,0
2687,2687,NOT,@XboxSupport @VuduFans xbox one x won't show hdr. It's greyed out on a LG C7.. beta dashboard issue? .. delta preview member,0
2688,2688,NOT,"Food Department Punjab Jobs November 2017 Assistants, Watchman, Drivers &amp; Others Latest<br/><br/>Express   18-Nov-2017 (Saturday)",0
2689,2689,NOT,We are about to play some more hockey and we would like to win this game because who doesn’t like winning 🤗🤗🤗🤗,0
2690,2690,NOT,Cavs bench on road trip shot 42% from 3 pt line,0
2691,2691,NOT,Google Lens comes to Assistant on Pixel phones - <br/>                          You no longer have to fire up Google Photos if you want to us...,0
2692,2692,NOT,Optimal use to take us ice skating every year.,0
2693,2693,NOT,"#MTSU 23, #WKY 24. #MiddleTennessee scored 6 points. #Football #CollegeFootball #Scores #USA",0
2694,2694,NOT,@wordstovixx in. the.. shower.. jhwns husband away on business,0
2695,2695,NOT,CWOSSA AAA Senior Girls Basketball<br/>Semifinals - Games at St. Mary's<br/>12pm - WODSS vs SJAM<br/>1:30pm -  St. Benedict vs BCI,0
2696,2696,NOT,@melyaviles I do need a new basketball tho,0
2697,2697,NOT,Zombie Burger -- 10/10 would recommend,0
2698,2698,NOT,@HotFiyaStarter Devin Booker went off. If only the Lakers had a wing defender to stop him.,0
2699,2699,NOT,So I'm really up watching this Holiday Baking Championship on the Food Channel 🤔😂,0
2700,2700,NEG,Its so frustrating that no one on the Lakers can hit a 3.,1
2701,2701,NOT,Kyle Kuzma has his first 30 point game. Can we arrange for him to have dinner with Kobe every week?,0
2702,2702,NOT,MIH: End of the first period and we're scoreless. @KingsMHockey goalie Link Ferch with 16 saves. #MonarchNation,0
2703,2703,NOT,"Want to get your music video or song heard ALL across twitter? selfies/ regular tweets ,Dm asap for promotion inquiries",0
2704,2704,NOT,i want fried chicken,0
2705,2705,NOT,@TasteOfCountry @taylorswift13 She’s more of a pop artist than country. I like her music. I do. Pop fits her more.,0
2706,2706,NOT,i want asian food so bad rn,0
2707,2707,NOT,"How come in every single player game I play in nhl 18, if I have like 5 goals the computer ALWAYS comes back",0
2708,2708,NOT,"@chefjoseandres @WCKitchen What do you do for all the lactose intolerant, gluten intolerant, and vegetarian people?",0
2709,2709,NEG,hate feeling like this.,1
2710,2710,NEG,i’m kinda pissed that i don’t have a boyfriend but i’m also pissed that half the guys at my school are not shawn mendes,1
2711,2711,NOT,1st &amp; 10 Rangers at their own 32 with 1:45 remaining in the opening quarter.,0
2712,2712,NOT,@mmandy01 U got the iPhone X,0
2713,2713,NOT,twitter is white ok,0
2714,2714,NEG,Fuck @Xbox for comms banning me for shit i aint even do im getting a @PlayStation fuck xbox,1
2715,2715,NOT,@adamsst2 Could also be approximately a football game and a bottle of bourbon length away 🤔,0
2716,2716,NOT,Which movie is better let’s settle this once and for all,0
2717,2717,NOT,Emailing teachers be like...<br/><br/>Me: <br/>*polite greeting*<br/>*multiple paragraphs*<br/>*perfect grammar*<br/><br/>Teacher: <br/>“sure” -sent from my iPhone,0
2718,2718,NOT,@NotGayJared Have you seen Thor Ragnarok yet?,0
2719,2719,NOT,"@Wittman7 That play was ran 187 times during season and playoffs in NFL, 0 picks until the 187th play.",0
2720,2720,NOT,"Went into sprint to pay my bill, came out with the iPhone X🤦‍♀️",0
2721,2721,NOT,@DPiper247 College basketball cannot go on like this.,0
2722,2722,NEG,It’s official. You had me update and now it drains my battery like an #Android . I’ve never been so disappointed @apple!! ☹️☹️,1
2723,2723,NOT,... my roommate has a WII and I reeeeeally wanna play,0
2724,2724,NOT,If you haven’t seen my newest video of me quitting my job go check it out now !!,0
2725,2725,NOT,@NXTMattBloom NEVER! Sweet T 4 Life!,0
2726,2726,NOT,Lake Ozark MO Mon Nov 20th AM Forecast: REST OF TODAY Windy Hi 65 TONIGHT Partly Cloudy Lo 41,0
2727,2727,NOT,KCP nails deep 2. #lakers down 114-105.,0
2728,2728,NOT,#NowPlaying MercyMe - His Eye Is On The Sparrow #ClassicChristianRadio.com Apps in your App store!,0
2729,2729,NOT,what a day to be nothing,0
2730,2730,NOT,"Lakers fans, tell the truth (objectively) - Will Brandon Ingram ever become a superstar?",0
2731,2731,NOT,Done rocking heavy for people who wouldn’t do the same for me 💯,0
2732,2732,NOT,@gr8b8 To understand college basketball you will first have to follow college basketball,0
2733,2733,NOT,I feel as though I have been initiated into some universal covenant of transparent reality and cosmic understanding,0
2734,2734,NEG,now i CAN'T find the fcking clip on the xbox game capture imma go fuck myself,1
2735,2735,NEG,"Bad game all around for the #Lakers tonight. No rhythm, weird rotations and horrid defense.",1
2736,2736,NOT,time to listen to The Bodyguard Soundtrack to block out the memory of whatever it was that Christina Aguilera did.,0
2737,2737,NOT,"Later, movie time...",0
2738,2738,NOT,@Xbox Tape 3/4 done,0
2739,2739,NOT,@XboxSupport it seems the new update has caused there to be permanent static noise from everyone’s mic on Xbox one? Is this a known issue,0
2740,2740,NOT,red onion&gt;white onion,0
2741,2741,NEG,"Fool me once, shame on you. Fool me twice, shame on me.",1
2742,2742,NEG,#29056 My roommate pours hot milk first and then adds cereal. Gets me infuriated every time.,1
2743,2743,NOT,First video in 15 mins! HOW IS EVERYONE'S DAY?!,0
2744,2744,NEG,Matthew Tkachuk: suspended for playfulness and light hearted conduct. Shame on the NHL,1
2745,2745,NOT,@SamsungMobileUS @Google For the next update please have a button during videos to take precise stills from them afterwards,0
2746,2746,NOT,iphone x or iphone 8 😨,0
2747,2747,NEG,@Bcaul10 @cavs Still a shittt start. Can't make the finals with those kind of starts,1
2748,2748,NOT,TFW you're trying to be a good salad boy for lunch but also Taco Bell exists.,0
2749,2749,NOT,"Research has shown that you can enhance the function of your liver by adding garlic, onions, lemon, rosemary and green tea to your diet.",0
2750,2750,NOT,"YOU'VE HEARD OF SELF ESTEEM AND HEALTHY SLEEPING PATTERNS, NOW GET READY FOR<br/>college",0
2751,2751,NOT,@blowanarteryy Hehe 💋😘 when u wanna be sweet to me,0
2752,2752,NOT,Any delivery food tht i can buy for luncheon ? #tekaknakmakanmcd #subwayjuga #kfcpon #tapinaknasijuga #ehmengada,0
2753,2753,NOT,Went skating with @vanpah doggies.,0
2754,2754,NOT,@BParry19 UNLV B-ball covered. It’s basketball season anyways.,0
2755,2755,NOT,@umnascimento @spurs @ESPNStatsInfo not sure if it was the biggest but i remember them overcoming a 28pt deficit against kings last season?,0
2756,2756,NOT,@typeatracey Video or it didn’t happen 😂,0
2757,2757,NOT,Much like the Great Barrier Reef is a rapper making a comeback.,0
2758,2758,NOT,its by pixel dreams I think,0
2759,2759,NOT,"This is a story of how the weight<br/> of the world, did not break a girl.",0
2760,2760,NOT,football is not war. war is bad. why is there a tank at football practice,0
2761,2761,NOT,"@AishaAlise thank you, so nice to hear that. take care you're sweet XO",0
2762,2762,NOT,Gaining a little weight 👅,0
2763,2763,NOT,@Bimby_SuperNova Chicken Alexander 🍗🍗🍗🍴🍽️,0
2764,2764,NEG,"it's hilarious how everyone jacked bones music video style i think it's so funny <br/>people have 0 creativity, holy shit it's so sad",1
2765,2765,NOT,Let’s go Cavs #LACvsCLE,0
2766,2766,NOT,"@Suriel08 @redlianak @TrakkarLP Is that the ""let's play chicken with our product placement cars"" scene or is there another one",0
2767,2767,NOT,@matigordillo99 That scene is still the most iconic CBM movie scene ever.,0
2768,2768,NOT,"@NFL @cj_wentz People call Cam Newton overrated all day every day, but this guy is MVP material? LOOOOOOOOOOOOOOOOOOL",0
2769,2769,NOT,Forest Hills last met Sharon in the 2010 state quarterfinals. The Rangers prevailed 21-7 at Slippery Rock University.,0
2770,2770,NOT,@MadMonarchist1 So it’s okay to just insult him and call him fat now? SMH.,0
2771,2771,NOT,Ur mcm suggested to take the group pic with his android,0
2772,2772,NOT,"I was going to go on a long drive, but today was leg day and my legs feel like noodles. Lmfao 🙃",0
2773,2773,NEG,"I miss the Xbox 360 days, those were the good ole days fr 😞",1
2774,2774,NOT,Randle with strong two-hand slam in transition. #lakers down 96-88,0
2775,2775,NOT,@LissandraVilla I thought this was The Onion at first.,0
2776,2776,NOT,@SCUFAssist will the Xbox one reaper shells be back???,0
2777,2777,NOT,the only BTS I like is behind the scene videos. bye,0
2778,2778,NOT,maybe about Xbox One or so.,0
2779,2779,NOT,three green olives and a cup of coffee for breakfast,0
2780,2780,NOT,@teddy_covers @paulyhoward my pick today cavaliers-6,0
2781,2781,NOT,Happy 44th B-Day to former FSU &amp; NFL QB &amp; ESPN CFB CA &amp; now FS1 CFB CA Danny Kanell!,0
2782,2782,NOT,"5:12 to go in the 1st, No Score, Rangers lead in SOG 11-8 #NYRvsCBJ",0
2783,2783,NOT,"Just cause you lost weight, skin got clear, and your hair got longer don’t mean Im gone want you",0
2784,2784,NOT,Who tryna get some food tho,0
2785,2785,NOT,@eIIiemvrphy Try Amazon Tickets,0
2786,2786,NOT,"@Apple, please make FaceTime voicemails a thing",0
2787,2787,NOT,help mom wont stop asking me what yaoi is,0
2788,2788,NOT,@pensions4paws Hi again can I order one of iPhone 8Plus please? I looked on the website but couldn’t find.,0
2789,2789,NOT,No subs for the Lakers yet in the third.,0
2790,2790,NOT,Why are the Lakers so douchey? Anyone have an answer?,0
2791,2791,NOT,"Big hit by Malachi Fotu, right on the football, knocked that ball loose to set up the @homeoftheminers TD.",0
2792,2792,NOT,Is tha demand on tha iPhone X still crazy??,0
2793,2793,NOT,@JavGonzo @SIRIUSXM @SXM_Help I had breakfast and walked my dog and it's still going. Probably approaching an hour.,0
2794,2794,NEG,"I had the meanest headache of life yesterday, fell asleep at 5 and just now waking up.. what is life 😭",1
2795,2795,NOT,Ada tak anyone willing hantar chicken wing,0
2796,2796,NOT,i love the narcos theme song. i can jus imagine myself wearing lingerie w my soulmate laying beside as i blast that song in our penthouse 💍,0
2797,2797,NOT,oh god i don't remember how to pixel art,0
2798,2798,NEG,"High school football in my city going stupid right now , i need to be back tf.",1
2799,2799,NOT,@mikefarrell “Posted from my iPhone”,0
2800,2800,NOT,nude girls gymnastics cigarette and sex,0
2801,2801,NOT,morphing into a chicken nugget,0
2802,2802,NOT,You cannot target fat-loss to one particular area. Do cardio and strength train the ENTIRE body and you will firm &amp;amp; tone up all over.,0
2803,2803,NOT,Y'all talking bout hoes don't get cold like fat guys don't be out here in a t shirt and shorts,0
2804,2804,NOT,That moment your in the car &amp; your all cramped together &amp; u turn &amp; then your like r u meaning to shove me into the window or r u  that fat.,0
2805,2805,NOT,Nigga tryna Shliiiiiiiiiiiiiide sum right bout na,0
2806,2806,NOT,The most informative thread you’ll ever see on Twitter. Here’s a look at all of our local basketball/soccer schedules:,0
2807,2807,NOT,Why Lakers lose to Suns? 😤😤😤<br/>Why Zo have ass shooting %? 😤😤<br/>Why we lose @ home? 😤😤😤😤,0
2808,2808,NOT,@tinaporter3boys @PRETTYMUCH hey mama porter! me and my parents wanna know how I can get the boys to my sweet 16 in January!!,0
2809,2809,NOT,@madmup I may go again with friends over the holiday. There are other movies I want to see but this is a good hang out movie.,0
2810,2810,NOT,I️ stay tryna slide my android screen up lol,0
2811,2811,NOT,FOOTBALL<br/> Johnson Central(11-2) 54<br/>Ashland Blazer(10-3) 27<br/>Johnson Central advances to the final 4 of the class 4A State Playoffs!!,0
2812,2812,NOT,my cousin is playing football in metlife again i’m proud,0
2813,2813,NOT,3rd &amp; 4 Rangers at their own 33.,0
2814,2814,NOT,anal creamed teenfuns sex video,0
2815,2815,NOT,“You listen to random rappers”<br/>Once upon a time Logic was a random rapper I️ listened to 🤷🏽‍♀️,0
2816,2816,NOT,"There are 3 things our brain will always notice first - They are food, sex and danger.",0
2817,2817,NOT,Party Pro tip: if you're out past 6 hours always bring a little snack,0
2818,2818,NOT,no idea their records but we have C-USA (I think) bonus football with WKU hosting MTSU on @CBSSportsNet get there,0
2819,2819,NOT,@BalkanTreatBox @WhiskeyAndSoba I’m always talking about how I need to eat your food. Can you park outside my house once or twice a week?,0
2820,2820,NOT,Every time I look in the mirror I realize I’m gaining so much weight,0
2821,2821,NOT,Best movie of the Snyder Superman Trilogy?,0
2822,2822,NOT,@princesszxa Would it be like savage mode or Issa album,0
2823,2823,NOT,Congrats on buying a state championship. #tryhomegrownsometime,0
2824,2824,NOT,Women’s basketball halftime @SMUHuskies 21 @VarsityReds 32 @AUS_SUA,0
2825,2825,NOT,@takenbysleepml Girl why are you so sweet❤️,0
2826,2826,NEG,The football nerds on here all subtweet each other &amp; have ongoing football take feuds. It’s insanely embarrassing,1
2827,2827,NOT,"In life, as in a football game, the principle to follow is hit the line hard. Theodore Roosevelt",0
2828,2828,NOT,@_ajgnzls @ainarosem chicken dinner 💕,0
2829,2829,NOT,so when y’all doing auditions for this Xscape movie? @MonaScottYoung,0
2830,2830,NOT,it's Justin Biebers christmas album season. ''tis the mf season,0
2831,2831,NOT,A woman’s brain shrinks during pregnancy and can take up to six months to regain its full size.,0
2832,2832,NOT,I had beer balls at dinner and I wanted to quit my job that I haven't started and terminate this guy,0
2833,2833,NOT,"Look, if you had mom's spaghetti",0
2834,2834,NOT,@haralabob love @MrCavalier34 he calls the cavs out but is fun too. Love than chuckle.,0
2835,2835,NOT,I want a apple pie from McDonald’s,0
2836,2836,NOT,Brandon trying me early about this Cyhi album,0
2837,2837,NOT,"@NeoRenfield @Xbox @MelissaBenoist She was on the show Glee, and she plays Supergirl on Supergirl",0
2838,2838,NOT,@YoungPageviews I thought he was wearing hockey pants...,0
2839,2839,NOT,"@br_CBB hard watching these college basketball games, everybody jacking 3s",0
2840,2840,NOT,@youngergrande ugh if she released this with the right promo and video it would have gone #1 or at least top 3,0
2841,2841,NOT,Give him the 3! That’s so close man this is not football.,0
2842,2842,NOT,Oh im in heaven i love spicy noodles so much.,0
2843,2843,NOT,Couple 64GB iPhone X in Silver just came in. Come get them before they’re gone!,0
2844,2844,NOT,@JohnLegere If you give me an iPhone X I’ll switch to T-Mobile,0
2845,2845,NEG,How was that not a 3? Its cause they on the Spurs homecourt.. That shit was lame,1
2846,2846,NOT,@bcholmesdotorg Who's easier to squeeze money out of -- Tolkien fans or Star Wars fans?,0
2847,2847,NOT,@sugaupdates That’s so sweet of kookie and the fan girl 😊😊😊,0
2848,2848,NOT,@arburnside @karalynum @MNorthStar82 @katie_stp Like no vegetables or fruits for days,0
2849,2849,NOT,I want to go ice skating,0
2850,2850,NOT,"@PastorCCT there was also a mini during-credits scene of superman racing the flash, doesn't show winner.",0
2851,2851,NOT,"@riseasmeme aww stop, mouse was thinking of my health during The Eve choreo video that's why he wore loose pants unlike SOME PEOPLE",0
2852,2852,NOT,Y’ALL!!! I just got invited to go to a reception &amp; dinner with Janet Mock!!!  I’m CRYING TEARS OF JOY!!!!,0
2853,2853,NOT,@_mothers_ Juke jam - Chance the Rapper (on tiny desk),0
2854,2854,NOT,I just want food and my bed lol,0
2855,2855,NOT,@NFLonNBC loved the sky cam keep up the good work.! #nfl #nbc #nflnetwork,0
2856,2856,NOT,I WANT SEA FOOD,0
2857,2857,NOT,@chalssizzle apple<br/><br/>apple who<br/><br/>APPLE NIGHT LIKE THIS ALL NIGHT HEY!!!,0
2858,2858,NEG,ur not multicultural just because u know how to use Google translate :-(,1
2859,2859,NOT,@FoxNews @HillaryClinton @POTUS At least he doe not play with CIGARS! IN THE OVAL OFFICE!<br/>#BENGHAZI<br/>#URANIUM,0
2860,2860,NOT,Kyle Kuzma is the Lakers BEST player.,0
2861,2861,NOT,@DerekJTyson Then hire Gruden after Dungy has built a SB championship team?,0
2862,2862,NOT,i need a group of dark skinned baddies for circles video next month,0
2863,2863,NOT,U gotta find Wi-Fi first b4 u sub me lol... yall different on these here APPS,0
2864,2864,NOT,Cavs game it’s lit 🔥,0
2865,2865,NOT,Plugged in my generation 1 Wii and put in Gutiar Hero 3 😊<br/><br/>Man it’s like riding a bike,0
2866,2866,NOT,Brandi Carlile’s new album will be available on February 16! Pre-order now and receive the new song “The Joke” instantly.,0
2867,2867,NOT,"Oh god, this movie is 16 years old and I’m almost the same age as Bridget now 😱",0
2868,2868,NOT,I need a movie where Kate McKinnon plays every role.,0
2869,2869,NOT,@mathen_ Please contact the registrar's office directly at 416-675-5000 for assistance.,0
2870,2870,NOT,Anyone wanna give me movie suggestions besides @Mai_ty1997,0
2871,2871,NOT,@Apple @HelgeBruhn @Deplatziert @iTechniklife @apfelexpress_de @tim_cook @AppleEDU The Saxon respond!!!!!! 😂😂😂😂🍺,0
2872,2872,NEG,The streetracing scene from episode 6 has me soo angry like jaishskajkdjwndn Archie can’t just do that 👎🏼😭😭,1
2873,2873,NOT,Crying while eating pizza is the new Saturday-morning cartoons and cereal.,0
2874,2874,NOT,@VampsClub5 @paudemigod Hasta con zoom,0
2875,2875,NOT,I️ want breakfast,0
2876,2876,NOT,Weird twitter is made up of all the white kids who used to yell the N word on Xbox live and all the black kids who played call of duty,0
2877,2877,NOT,i’m at an arcade and a guy on a date just grabbed a chicken wing off a plate of wings i put down. what chapter of ‘the game’ is that,0
2878,2878,NOT,Spent the hour drive home trying to decide where to buy fish n chips for dinner and ended up deciding to make nachoes 🤷🏼‍♀️,0
2879,2879,NOT,Me and @MaalyRaw gotta cook some bangers soon.,0
2880,2880,NOT,@CougSutra @WazzuFBBlog @CougCenter @wsucougfb 100 years of football- humbling list.  Makes Leach record even more impressive,0
2881,2881,NOT,@EdDarrell Google podesta artwork children for a surprise,0
2882,2882,NOT,OMG I JUST REALIZED THE NEW EMOJIS ON IPHONE! how come ya,0
2883,2883,NEG,@ForgottenKeySE Aww no ability to change which stick moves and which looks? Going to have to request a refund from the Xbox store 😖🙁🙁🙁,1
2884,2884,NEG,Ugggh jetlag did me in! I couldnt see the movie!!!,1
2885,2885,NOT,Bobcats win!!<br/>Central defeats Pebble Hills 35-20 to win the Bi-District Championship🏆<br/>SO to the fans &amp; Student Orgs for the awesome support!,0
2886,2886,NEG,No dinner 😷😷😷,1
2887,2887,NEG,Going to bed craving noodles which after all I’ve eaten today is mad annoying.,1
2888,2888,NOT,Jaming in the car to late 90s with @HippiefoolGame - I feel like I'm in middle school going skating.,0
2889,2889,NOT,I appreciate the fact that <br/>I have Apple Music 😌,0
2890,2890,NOT,After years of trial and error I found out the best way to start your breakfast is to just eat it. Straight up. Big Facts. 🙌,0
2891,2891,NOT,"@moonlighthunt21 Ashita Iiro World End, YumeTama and HikiTabi 3 wwww<br/><br/>If phone then maybe samsung www",0
2892,2892,NOT,i just opened hannah’s snapchat videos and i was on the last one and i kept watching it not realizing it was the same video 🤦🏻‍♂️😂,0
2893,2893,NEG,"@rasyadkamal Google also dihujung jari💃plus,  ade orang discuss😌that's why i don't like online quizzes 🙀",1
2894,2894,NEG,@NEETBol my hs football team was overly concerned about walkout songs and uniforms ... we werent very good,1
2895,2895,NOT,Idol school trip is starting and I’m stuck at this family lunch😵,0
2896,2896,NEG,"Oh good, the office is full of loud construction noise from the floor below us today. 😫",1
2897,2897,NOT,@Dxscent @HyperRTs @_RTGamers @ShoutGamers @Senatic_RTS @GridcoreRTs @Relay_RTs @CoDWWIIScrims I got another Add me on Xbox Gt: Zefx,0
2898,2898,NOT,@lisaponyexpress Lmao it happens tho but now I’m reconsidering if I should go to the Spurs Hornets game next weekend,0
2899,2899,NOT,Make that 14 rebounds for UCLA.<br/>Bruins up 81-61,0
2900,2900,NOT,@nsimbaco19 I know his name is Jake now but in this video it was Charice,0
2901,2901,NOT,running to a wrinkle in time SO FAST DO YOU GUYS KNOW WHO IS IN THIS MOVIE,0
2902,2902,NOT,@ashmibhanushali Which movie? We ordered movie pass,0
2903,2903,NOT,"6. my guilty pleasure is shitty teeny pop music. y'know, the shitty one designed for tweens and teen girls and what not<br/>idk, don't judge me",0
2904,2904,NOT,@De_La_O_ As for configuring VPN connection for XBox: could you please send us a DM and specify your request more detailed?,0
2905,2905,NOT,I just gained me a lil weight now I really flexing. 🤷🏽‍♂️,0
2906,2906,NOT,The UNBC Mens basketball team falls to the visiting @ReginaCougars 80-76,0
2907,2907,NEG,I miss my boo thaaannggg!!! 😔 if I wasn't sick we would both be working out and throwing a football!,1
2908,2908,NOT,Didn’t realize there was a Xbox One and thought it was still called 360 😂,0
2909,2909,NOT,the hardest parts of living is just taking the breaths to stay,0
2910,2910,NOT,When you get told that you gained weight....,0
2911,2911,NOT,@SkindeepSA Kanye has put on a bit of weight. This video is Fake News.,0
2912,2912,NOT,Bro I’m just up casually eatin a pb&amp;j amd what not lol,0
2913,2913,NOT,@ryotk70C27 @sasakimasamune_ Google play <br/>#佐々木正宗,0
2914,2914,NOT,@Diamondback04YT @Jas911_Official @Roblox @Xbox No one can tell sarcasm over the internet<br/>We cant hear a tone of your voice,0
2915,2915,NOT,Deja wrote a Christmas list first item was a iPhone 7.  Nigga I own a 6.  TF outta HERE. !!!,0
2916,2916,NOT,Justice league &gt; Thor: Ragnarok,0
2917,2917,NOT,The SYRE album is pretty good,0
2918,2918,NOT,The start of the 2018 NFL Playoffs (Jan 6-7 2018 on ESPN/NBC/CBS/FOX 4 Wild-Card Games) is 7 wks and 49 days from today! #NFLPlayoffs2018,0
2919,2919,NOT,@JimmyTheBag my pick today cavaliers-6,0
2920,2920,NOT,@kyalbr Jimmy Damore should apply for Apple now,0
2921,2921,NOT,I love my lil sis @tpoodiebch she always so supportive and sweet 🤞🏾💖,0
2922,2922,NOT,I gotta just keep reminding myself to give it to god,0
2923,2923,NOT,@ichinosehajimes dw i only know it because of wii sports,0
2924,2924,NOT,If Lay isnt part of Exo's Japan 1st album then whats the point?,0
2925,2925,NOT,"what's the better movie?<br/><br/>SWAT                      100%<br/>The Godfather        0%<br/>A Beautiful Mind     0%<br/><br/>4,200,690 votes • 0 hours left",0
2926,2926,NOT,"#Suns vs #Lakers 🏀 Let’s get this win, Phoenix!",0
2927,2927,NOT,Our shop promoted @altonbrown &amp; he ate our food. Sponsored @JasonIsbell &amp; he ate our food. Sponsored @ron_white &amp; VIPed he went to Hooters.,0
2928,2928,NOT,"That gon cover 20% of his head, $2 on pump 5 and 1 blow pop",0
2929,2929,NOT,Do the lakers play Phoenix every day??,0
2930,2930,NOT,@typerioter im a 90% vegetarian,0
2931,2931,NOT,"When she talks, it’s music to my ears. Speaking nothing but sweet melody",0
2932,2932,NOT,Probably RT @CJWritesNThangs: 10. Are you watching any football on Thanksgiving?,0
2933,2933,NOT,NFL owners are all old white men (besides Jags) and y'all expect them to not be racist lmao,0
2934,2934,NEG,How you got a iPhone 10 and still can't send good pictures,1
2935,2935,NOT,do u ever just wonder how different everything would be if that one thing didn't happen,0
2936,2936,NOT,"Budapest you're always so sweet , thanks for the love",0
2937,2937,NOT,"When we are born, we cry, that we are come / To this great stage of fools. -- William Shakespeare, King Lear, Act IV, scene 6.",0
2938,2938,NOT,@Dannknee_ Bitch we’ve only played on Xbox tho.,0
2939,2939,NEG,"Stuck between <br/>""I'm tired of being single""<br/>And<br/>""Fuck everyone, I treat myself right""",1
2940,2940,NOT,miley cyrus naked sex video naked indian village womens images,0
2941,2941,NOT,@Mike_Shamon Miss me with the xbox talk,0
2942,2942,NOT,#SaveTheLastDance is my fave movie,0
2943,2943,NOT,@actioncookbook They are too busy building Papa John his garlic butter waterfall,0
2944,2944,NOT,@chrissyteigen The “Festival” is more or less the most joy I’ve ever experienced in a video game.,0
2945,2945,NOT,@MissMishaSays @ShaunKing Agreed. And it’s hurting the NFL money machine. Polarizing figure.,0
2946,2946,NOT,breakfast and blunts,0
2947,2947,NOT,@WireBuzz Great video. Lots of useful stuff in here.,0
2948,2948,NOT,@NFL @buffalobills @NatePeterman Why are they benching tyrod!?!,0
2949,2949,NEG,DECEASED DOG: “There is a deceased dog looks like beagle mix on the Morgantown Road in between Brookwood trailer park and Walmart” 11/20 😢,1
