,id,sentiment,tweet,label_a
640,4072,NOT,@StapeNewsday darn hurricanes and I’m not talking about the hockey team from Carolina,0
641,2307,NEG,fuck off woody allen with your fucking jazz,1
642,3397,NEG,I hate that like the only way to eat chicken nuggets is to dip them. Pouring sauce all on ya nuggets is sick.,1
643,4296,NOT,"I want an Apple Watch, a designer bag, a couple of pairs of sneakers, a few pairs of Levi's, and a vacation to Nice, France. HALP!",0
644,1892,NOT,What's the dopest restaurant in Ventura county for breakfast,0
645,2753,NOT,Went skating with @vanpah doggies.,0
646,928,NOT,AMCAT Women's basketball team falls to 0-2 after defeat to Ave Maria.,0
647,522,NEG,How am I supposed to live on my own next year when I'm already panicking bc my parents can't bring me food at work bc they're gone all day,1
648,3902,NEG,This is ugly fucking basketball #LACvsCLE,1
649,2445,NEG,"@CobraKeiser @Belairviv These so called liberal feminists are so pathetic, their principles as flexible as a strand of soggy spaghetti",1
650,2250,NOT,Guess it’s back to diet shakes :/,0
651,3175,NOT,@GrahamLedger No they don't. He's a pop culture icon  to them and disturbingly a t-shirt.,0
652,932,NOT,"PIAA football quarterfinals, sites, times TBA<br/>1A: Farrell vs. Ridgway<br/>2A: Wilmington vs. Clarion<br/>3A: Sharon vs. Forest Hills",0
653,659,NEG,"@MexTheSwindler Ah gotcha, just your bad taste in cinema 😆",1
654,2714,NEG,Fuck @Xbox for comms banning me for shit i aint even do im getting a @PlayStation fuck xbox,1
655,207,NOT,@BarstoolBigCat Just wait til rookie Kevin White bursts on to the scene next year,0
656,1555,NOT,I love the #cavs but maybe I'm too old. Who the fuck is this Arthur dude?,0
657,1566,NOT,"today's hope bringing character of the day is:<br/><br/>emmet, from the lego movie",0
658,1118,NOT,iPhone X in hand 🤪,0
659,2217,NEG,"Your favourite Rappers ain't got shit on Young Thug, don't @ me",1
660,2835,NOT,I want a apple pie from McDonald’s,0
661,3642,NOT,"We are developing a new article about How to rank for Google Hummingbird should be completed in the upcoming days, stay tuned!",0
662,1122,NOT,Goodnite good people! Cant keep these eyes open ANY longer. Sweet dreams! :-),0
663,2470,NOT,@ColiseumNassau Theryre good go support,0
664,2269,NEG,THE ONLY THING I HATE MORE THAN MICHAEL KORS IS A KUTE FEMALE IN MICHAEL KORS.,1
665,1568,NOT,I️ don’t remember what do with her all still get an Apple Watch. Time,0
666,3564,NOT,Lakers and OKC are the other teams I want to see.,0
667,1769,NEG,Birthday Bender killing the Lakers again,1
668,866,NEG,KJ slid across that ground like that ref from the wrestling video. That’s why he hurt.😂,1
669,1080,NOT,"My mind, I thinking, NFL teams aren going to be interested in a guy with only 10 college starts at quarterback. Do not do ...",0
670,1517,NOT,UNLV New Mexico football game turning into a track meet.,0
671,3446,NEG,"my family watched Thor w/o me, I’m offended",1
672,3787,NOT,"@verge If you don‘t want the Notch, buy an iPhone 8!",0
673,3195,NEG,Fuck that iPhone bug,1
674,2358,NEG,Should need a license to pull a trailer no reason clueless people should be pulling one,1
675,1045,NEG,playing xbox all fucking day cuz you cool af right,1
676,1432,NOT,Everybody boutta get a shit load of responses when Behind the scenes perform. Got my tweet ready already,0
677,2815,NOT,“You listen to random rappers”<br/>Once upon a time Logic was a random rapper I️ listened to 🤷🏽‍♀️,0
678,3579,NEG,Androids suck. Where tf is my iPhone x?! @sprintcare,1
679,2257,NOT,@NFL Rams super bowl bound,0
680,2824,NOT,Women’s basketball halftime @SMUHuskies 21 @VarsityReds 32 @AUS_SUA,0
681,3857,NEG,Tfw the Wii U died before its 5th birthday. Sad.,1
682,2425,NEG,"hey sooo uh if you have an iphone go to ur photo and search ""brassiere"" and lmk what u see bcccc im trippin the fuck out..",1
683,2401,NOT,My mom is going away tonight so imma have a shit ton of coffee for dinner,0
684,3309,NOT,At Dame’s Country Chicken and Waffles in NC with @Cinnpie before Famicon 👌🏼👌🏼,0
685,3364,NOT,Sad drunk mall Santa is definitely up there on my list of holiday movie tropes,0
686,3615,NOT,I am the lead singer of it and I play guitar.,0
687,3353,NOT,"@NHL All kinds of top end NHL draft eligible prospects to watch with Zadina, Groulx, McIsaac, Gravel and Veleno on the ice",0
688,1074,NEG,Can't make up my mind,1
689,2741,NEG,"Fool me once, shame on you. Fool me twice, shame on me.",1
690,1591,NOT,"@jon_bois ""that's what she said"" ~ the office",0
691,3569,NOT,@amayalicious @CeoVestigio @Chance_angle @Xbox @survivetheark You’re gonna grab a 4K HDR OLED? 😱,0
692,2393,NEG,Hey @stuartpstevens what’s taking @MittRomney so long to denounce Al Franken and call for him to step aside? #AskingForAFriend,1
693,2021,NOT,Cavs betta when tonight 🙄,0
694,2321,NOT,@realDonaldTrump U r fat,0
695,2411,NEG,Lakers playing so stupid today.,1
696,4127,NEG,@keepingfeet @NPRCodeSwitch Marshmallows on sweet potatoes is an abomination.,1
697,513,NEG,sorry in advance for how i'm bouta start carrying shit🤷🏽‍♀️,1
698,935,NEG,HOLY FUCK I JUST FINISHED SEASON 7 OF GAME OF THRONES my head fuccin HURTIN,1
699,355,NOT,@TechieSciGuy @SBHSWolves It’s a standard photo edit feature of my updated iPhone.,0
700,540,NOT,Curwensville leads 7-6 over Ridgway at halftime in the District 9 Class A championship game. #d9football,0
701,1896,NOT,got the twins at Justice League i'm so ready to pretend to be batman for 20 mins straight after we finish the movie,0
702,1703,NEG,#Raiders are allowing opponents to complete 71.2 percent of their passes for a 110.5 passer rating (3rd worst in the NFL),1
703,2950,NOT,"lingering frost kissed<br/>one red leaf at 5am<br/>lamplight dimmed<br/>tossing it softly<br/>as if not to break<br/>oh,how sweet the dawn..<br/><br/>@baronderosa TY❤xo",0
704,646,NEG,It better stop snowing or these roads better get better by morning bc I've got shitty tires and I do not want to take my kids out at 5am 😑,1
705,3801,NEG,@sackwayzae @4THELOVEOFJ bitch them fat ass 6’s u was wearing,1
706,2529,NEG,"How are you going to be secretive, then hint at the fact you got married, then NOT tell his name? Girl, wtf #RHOA",1
707,180,NEG,and i really dont care about your favorite group masuk top 5 billboard with their japanese album,1
708,2797,NOT,oh god i don't remember how to pixel art,0
709,3055,NEG,My dad makes fun of me for raging on Xbox. But when he’s playing golf online on his iPad he does the same thing so fuck you dad,1
710,4514,NOT,@HannahMoldovan Pixel 2. It's really good,0
711,3406,NEG,pragmatic drizzle? Haskell can eat dog food - frustration,1
712,3093,NEG,they're using the fucking deathly hallows soundtrack you gotta be kidding me,1
713,1971,NOT,"We give each other nicknames based on popular breakfast cereals, which is why Honey Bunches of Oats and I sit at home on Saturday nights.",0
714,1932,NEG,"Cavs gotta stop playing games like this, straight causing me stress every final minute...smh",1
715,3010,NOT,@kittaveli Hockey has some crazy ones too. THE BLUES! THE FLAMES! THE WILD!,0
716,1187,NOT,someone get food with me,0
717,2129,NEG,@EAStarWars @Berduu done with everything EA got there hands on after this trash ass weapons UP under powered don't worry with all EA,1
718,538,NOT,I want a lul happy weight this holiday season😍🍝🍖🥓🍕🍳🌮🍔,0
719,3939,NOT,Soo my iphone charger has broken &amp; my phone is about to die🤦🏻‍♀️🙃 &amp; Im unable to go buy a new one so thats Gr8,0
720,702,NOT,@Zeebrungis i rather play wii games XDDD cause sony is best lmao we got free internet,0
721,758,NEG,Apple been on some whack shit this year. Catch me rocking a Motorola RAZR before you catch me with an android.,1
722,276,NOT,@FrankVelat I want a NASCAR championship for my state,0
723,278,NOT,@BatmanNewsCom Thor was great,0
724,227,NEG,I hate how dehumanizing being fat feels,1
725,4111,NOT,@Melinda_S @emmaxharvey Are you selling ?,0
726,1144,NOT,@ByMHarrington How about NHL announcing Tkachuk suspension @ Midnight? Truly Garage League stuff.,0
727,804,NOT,Cooking on the hottest day of the year?,0
728,252,NEG,Cavs suck 😂,1
729,2385,NEG,"That ""A Wrinkle in Time"" trailer worries me. I fear I'm going to be either blown away or so very disappointed.",1
730,2709,NEG,hate feeling like this.,1
731,4076,NOT,SJ  has the lowest GF total in the NHL... Any idea when/if they try to acquire some scoring help?,0
732,3012,NOT,"Holy shit, the movie “The Invicible Guest” is sooooo good! Definitely a must watch. It’s on Netflix btw.",0
733,4318,NEG,@Marmel JFC @PaulRyan that $700 won't even buy the new iPhone! #GOPTaxPlan #GOPHealthcareRobbery,1
734,3868,NOT,This next NFL off-season is gonna be super interesting for many reasons.,0
735,688,NOT,I should know better than to talk any smack about the Spurs...especially with this Thunder team,0
736,3030,NOT,"@davidcoverdale Nah David, just gonna stay in, iPhone n chill...",0
737,1276,NOT,i need sum junk food frfrfrrfrrrfffde,0
738,3334,NOT,All I’m gonna do when i get home is lay on my couch with my double chin and watch football,0
739,1434,NOT,"So Aqua man lit that screen up with abs I could do my laundry on. Shoot, I'd do the damn laundry EVERY single DAY! 😍😅👍 movie was litty!!",0
740,410,NOT,@mkhammer Now that is a sweet pic.,0
741,1788,NOT,@Thefirstjones @TSwiftFCT @TheShadyFacts I didn't even know Diana Ross was a singer until she gave Taylor that award,0
742,2001,NEG,This new iPhone update is terrible,1
743,4521,NOT,@romanticjinki Yeah. They’ve released kai and Xiumin’s teaser but the album isn’t being released for almost two months,0
744,97,NOT,@hbryant42 Guess that makes it lunch.,0
745,2819,NOT,@BalkanTreatBox @WhiskeyAndSoba I’m always talking about how I need to eat your food. Can you park outside my house once or twice a week?,0
746,3670,NOT,"If anyone has an iPhone 6s or Google Pixel (2016) they are willing to part with, this otter is looking!",0
747,965,NEG,@Big_daddy_Lang damn I got kicked from the movie and tv show plots,1
748,3508,NOT,This Jaden Smith album has me mind blown rn,0
749,2941,NOT,@Mike_Shamon Miss me with the xbox talk,0
750,3707,NEG,youngboy just made me not like him no more 😑 how he gone make a mixtape with moneybagg &amp; then want beef? 🤦🏽‍♀️,1
751,2183,NOT,"if you can’t tell which family member is coming up the stairs by the speed and weight of their footsteps, are y’all even family?",0
752,3391,NEG,@SherlockSophia wait i’m stupid why are they only made for the pixel,1
753,2962,NOT,Cavs really playing without 2 whole point guards b,0
754,1756,NOT,I see the Lakers lost to the sorry ass Suns.<br/>Had a feeling that would happen.<br/>Sorry ass fucks...,0
755,4360,NOT,food is the way to my heart,0
756,476,NEG,Anime niggas getting banned left and right<br/>Dril doxed<br/>App on Android is still garbage<br/>No justice on this fucking site.,1
757,156,NEG,"#takedownmilliebobbybrown she is a  ""fat"" shamer , racist  and might be a white supremacist ? TAKE HER DOWN",1
758,2405,NEG,. @McDonalds no longer carries the bagel breakfast sandwiches and i️ am not okay 😫,1
759,1392,NOT,/r/place next to me a playstation,0
760,2389,NOT,@DariaButGay what is a movie,0
761,4418,NEG,Oh #Mexico!! Poor you!! How in hell do you allow that disgusting pill ball #NFL fakery come to play there!!! So sad for you. #BoycottNFL,1
762,80,NOT,3A - REGION 4 CHAMPIONS🏈<br/><br/>Corbin (12-1) - 50<br/><br/>Powell County (8-5) - 14<br/><br/>*3rd straight Region Championship.,0
763,1695,NOT,@ddlovato @djkhaled @smaaltez um idk if you know who kehlani is but i️ became OBSESSEDDDDD with her album last year we have to go,0
764,3458,NEG,I hate when people order salads from dominos . Order a pizza .,1
765,2100,NEG,"I’m not feeling this Suns/Lakers game. Also, I’m hungry.",1
766,1265,NOT,"@DanielleVHaskel Please #Danielle,Thanks Great Weekend For You #Wonderful #Sweet #Baby 🔝💞💞💞💞❤️💞💞💞💞🔝",0
767,653,NOT,i want breakfast,0
768,695,NEG,iPhone X screen should be able to read your thumbprint.... this is annoying asf @Apple,1
769,1542,NOT,once I crack my iPhone them shits stay cracked til I get a new one cuz I'm not tryna pay 100 sum to fix it,0
770,3169,NEG,@TwoCents_Worth Ewwwww.  This scene you just described really bothers me 🤢,1
771,854,NEG,Lakers defense didn't show up again..it's like they just don't care some nights..,1
772,618,NOT,#NowPlaying One Man by The Flint Cavaliers,0
773,3299,NEG,Android snaps is honestly so trash lmao #sorrynotsorry,1
774,2538,NOT,@MintChocolateee are you selling an iphone?,0
775,1358,NEG,guys long time no embarrassing story of mine. aik purana embarrassing scene yaad aa gya hai guys,1
776,1019,NEG,lakers arent gonna attract shit with all these Ls,1
777,1716,NOT,@KozNBCS I have the authorities looking into it.,0
778,3838,NOT,ikids new from apple,0
779,413,NEG,I swear i'm gonna cry in the xbox party,1
780,1496,NEG,@sid_6696 @LionelCruyff @Mediostability @hopelessgunner So isn't a Premier League game a football game? What you smokin bruh?,1
781,2438,NEG,My iPhone X is complete 🚮,1
782,1052,NEG,@jtimberlake @Pharrell @NERDarmy @TanzSoir @rihanna She bad,1
783,2557,NEG,Every day is truly a constant struggle when you're a fat ugly retarded piece of shit like myself,1
784,2535,NEG,Catching up on skating from today and it’s just another sad reminder that Japanese women only have two Olympic spots #tropheedefrance2017,1
785,1105,NOT,um what’s that bad 80s movie that all the @LPontheleft guys said they really liked? @henrylovesyou i wanna watch,0
786,1866,NOT,@nbcsnl do a skit where trump turns into a teenage girl because of twitter or something,0
787,2397,NOT,“Culture eats strategy for breakfast.”,0
788,3258,NOT,My person would prefer not to receive snack items.... what sort of small filler items would you like to receive in your boxes?!  #TBTBSanta,0
789,187,NOT,"@Kohls LoL you're going to have a lot of shirts left, get the hockey stuff out #takeakneefromnfl",0
790,3233,NEG,I can’t stand watching bad basketball,1
791,3647,NEG,#NFL WHAT ARE YOU GOING TO DO ABOUT JAMEIS WINSTON? Yet another woman violated by a dirtbag NFL player #BoycottNFL,1
792,3672,NEG,if my dog turns my xbox off one more fucking,1
793,4486,NOT,"Alright, it's Saturday.  State Championship Ladies!",0
794,1961,NEG,RT if you hate Clemson,1
795,1437,NEG,@Loveee_210 Yea I cried through the whole movie😭,1
796,2331,NEG,"Seriously tho, Android Snapchat’s are ugly af",1
797,527,NEG,"Mike literally got me addicted to betting on NBA, NFL, and NHL games. This is bad....",1
798,3759,NOT,@xursidae Such a beautiful video!,0
799,3809,NEG,I just followed the @Lakers. Gross. #Kuuuuuzzzzz,1
800,1709,NOT,Imma need the video for sativa to drop already 😭,0
801,1415,NEG,obsessed with you.,1
802,96,NEG,"Most Django projects really only need one app, and trying to understand projects with multiple apps is annoying.",1
803,4145,NEG,I’m sorry but the iPhoneX ain’t cutting it for me. I’m going back to the 8PLUS. 😒,1
804,1053,NOT,@_law18 @NMercad Means he’s got a great team around him. Doesn’t mean he’s a better goalie. Or even an above average one.,0
805,1224,NOT,#BlendersPrideFashionTour<br/>Styles come to the city which is more than street food #MoreThanYouThink<br/>@bpft2017 @bpft2017,0
806,1766,NEG,"“Fina open a morgue with all this damn beef, choppa with a sword game of thrones 2.2.3.” -21 Savage",1
807,461,NOT,"@DreamwalkerWC No, it's Elian. Easily decoded. Just google the characters and you will find a pastebin with the corresponding letters.",0
808,2988,NOT,thunder v spurs <br/>cavs v clippers<br/>duke v southern <br/>plenty to watch to k,0
809,994,NOT,"Wanna lay in bed, watch a good movie, snuggle &amp; drink hot chocolate 😍❄️☕️",0
810,4090,NOT,Come on defense #GoUtes #UtahvsUW #Pac12AfterDark,0
811,247,NOT,there’s a fire in my chest<br/>a forest is burning down inside me<br/>smoke is choking my lungs<br/>I long for the sweet air<br/>of her night sky eyes,0
812,37,NEG,NAH WHY IS MY IPHONE MESSING up STOPPPPP,1
813,1399,NEG,Why did I just order an iPhone X? 🤦🏾‍♀️😂🤷🏽‍♀️,1
814,464,NOT,Add me on the Xbox : toesukr69.  I’m on Gears and CODWWII,0
815,1947,NEG,"I just need to sell this damn iPhone 7. I have no use for it, it’s just collecting dust ever since I switched to Verizon and got a new phone",1
816,2253,NOT,2. Ice cream and Chocolate Volcano,0
817,4396,NEG,I ate sushi for dinner I'm horrible,1
818,121,NEG,@Stutterbus itlooks like they're all watching a shitty movie,1
819,1806,NEG,I swear woman wit tattoos are my weakness😩😩😩,1
820,2142,NEG,Transphobia ain't cute bitch. I'll beat your ass.,1
821,3653,NEG,I can’t believe hit folk singer Charles Manson died.,1
822,4247,NEG,@LolaFallola @wjoates @ShaunKing You are the typical conservative.  I've got mine - fuck you.,1
823,1140,NEG,I wanna fuck to Chris brown’s whole album 😩,1
824,4136,NEG,Burger King is worse than cancer,1
825,1130,NEG,I think I have a legit phobia of eating leftover food 😂😂😂,1
826,1551,NEG,I’ve gotten so fat 🙃,1
827,2207,NEG,I’m gonna look so weird when I shave wtf,1
828,3866,NOT,never fails to get my phone unless my dad brings it to the office,0
829,1915,NOT,me: *trying to fall asleep* <br/><br/>my brain: let’s think about everything that’s wrong with you and your life,0
830,1548,NOT,"@SamsungHelpUK can you tell me if me samsung oven , model BQ2Q7G078 is still under warranty ?",0
831,357,NEG,"I honestly don’t know why I’m continuing to bother with Riverdale S2 it’s just so bad, I’m so disappointed",1
832,3626,NEG,@KilleenAirport many reasons why this airport will be closed soon. I could have walked to Dallas by now. No food or real drinks either?,1
833,4036,NOT,@Swakbro My team is in both xbox and ps4 bro.,0
834,65,NEG,When someone eats your food without asking &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;,1
835,966,NEG,Disappointed with pnb new album ... he only got one good song on there smh,1
836,2046,NEG,Luke Walton stfu you can't coach at all you're not the right person for the Lakers job,1
837,2166,NEG,I hate making bad food decisions 😒😒,1
838,3318,NEG,"@vadpradub @USVICTORY When we let stupid people vote, the elect other stupid people to office.",1
839,1232,NEG,im getting a face tattoo fuck it im going full rapper,1
840,3588,NOT,srilankan publlic nude dance porn video,0
841,788,NOT,@AdamDjentwell @aKlamBake He's legit been in Xbox App since noon.,0
842,4453,NEG,MOTHER FUCKING DESPERATE BITCHES. MY GOOGLE ACCOUNT WAS HACKED. AND I CAN'T ACCESS MY DRIVE.,1
843,339,NEG,Saw the iphone x today<br/>It was ugly af! <br/>-samsung user,1
844,3214,NEG,I hate feeling like this chick til a gave me food poising,1
845,2140,NOT,"@NoTweet14 @PrimeKawhi @spurs @ESPNStatsInfo The picture is there, they were not. They didn’t review it correctly. You can clearly see it.",0
846,1803,NEG,Cause I saw they took out the aquabat scene and then added a bunch of unnecessary wonderbat scene and I’m tired at,1
847,1621,NOT,@espn It was obvious after the whistle blew to start the 2nd quarter. Pop must have said something akin to #GetNasty. @spurs #GoSpursGo,0
848,3521,NOT,"@timothymathai @urbanburgerKE I'm headed home,  those sides of Junction,  although I'm leaving the office now in Upperhill",0
849,319,NEG,They better not kill #CaptainPhasma cuz then I’ll have nothing to live for in the next movie #StarWars #TheLastJedi,1
850,2275,NEG,This iPhone update is ugly as fook.,1
851,560,NEG,Lonzo forget how to dunk? My goodness. #Lakers,1
852,775,NEG,I know it’s still early in the year and he’ll get better but Lonzo Ball is awful at basketball,1
853,2403,NEG,@yammy_xox @Bigbst4tz2 Maybe the fact that Apple slows down our phones every new version is true..,1
854,2939,NEG,"Stuck between <br/>""I'm tired of being single""<br/>And<br/>""Fuck everyone, I treat myself right""",1
855,4327,NOT,While your mother's away it's your job to cook for me.,0
856,515,NEG,the only thing i dont like about the iphone X is the way you have to close apps now is kind a extra :(,1
857,2763,NOT,@Bimby_SuperNova Chicken Alexander 🍗🍗🍗🍴🍽️,0
858,731,NOT,@freemzyy sour is,0
859,1148,NEG,"I'm fuckin this burger up, and something said, ""Look"". This shit not well done smfh",1
860,2230,NOT,Mugg n Bean chicken mayo is top 2. 🤤,0
861,4550,NEG,Laurel’s scene is the elevator will forever stress me out #HTGAWM,1
862,594,NEG,@dcexaminer Oh give it a break - pathetic!,1
863,3495,NEG,ALL THE BAD BITCHES FROM HIGH SCHOOL GOT FAT. I BE SAD LIKE WHEN YOU FIRST FOUND OUT WRESTLING WAS FAKE,1
864,120,NEG,@gabrielledoug face it girl ur over even more than u were after being the worst member at last yrs olympics,1
865,3417,NOT,Need to get home and throw this food on the stove so I can roll a blunt 😂😂,0
866,4169,NOT,@MrWaylonPark YES!!!!!!!!!!!!!!!!!!!!I THINK I MIGHT STILL HAVE MY WII GAMES,0
867,1918,NEG,"Every time I watch a Fast and Furious movie, I still can’t believe Paul Walker is dead",1
868,3800,NEG,I feel poor with an iPhone 6 😂,1
869,2354,NOT,#NP Impending Reflections @ImpendingR - Sweet Susan on @IronWavesRadio,0
870,1452,NEG,I would lose weight but I hate losing,1
871,1570,NEG,"Look Mr. Wendy’s, I ordered a chicken club and you gave me a stupid sandwich. I have a car full of chickens on ecstasy here. Help me out.",1
872,3127,NOT,still seeing tweets about 'replicants dont take a shit' even though they eat food in the new bladerunner,0
873,1008,NOT,@EmssikLa strawberry lemonaid or sour patch kids,0
874,3993,NOT,Free breakfast at the Suzie Q after a night of drinking. Muhhh heart 😍😍,0
875,505,NOT,"got a job doing closed captioning, so far I've done 2 minecraft videos, a corporate lecture, and a wrestling match",0
876,2452,NOT,@shewannaparty how do you get the custom album covers for apple music,0
877,1285,NOT,@cavs Win this one boys,0
878,1139,NOT,@Scloper_ if theres multiple reports with the same video you cant get banned xd,0
879,3503,NOT,"Work dinner was jolly-fun tonight. Won one of three grand prizes and food was delicious. Great company, too!",0
880,664,NOT,@briana_elisaa ugh ur too sweet 🤧💞,0
881,1349,NEG,idk how bitches wit no lips be talkin the most shit. like yo mouth don't hurt???? it's jus bone rubbing against each other i'm sick.,1
882,2854,NOT,I just want food and my bed lol,0
883,4470,NOT,@heartsandroses9 Isn't that one of those K-Pop boy groups?,0
884,792,NOT,"state Class D championship is Friday, Nov. 24 at noon at Carrier Dome #518football #NYSPHSAA",0
885,1186,NEG,@admiralsid I just said that ...movie long as fuck. Can take a nap and it’s still on lol,1
886,1101,NOT,"Never thought I'd have to explain it, but everything I do in my live show is live, it's a loop station, not a backing track. Please google x",0
887,2494,NEG,idk who ********** is but i went to watch a video and felt a headache immediately,1
888,1936,NOT,Just saw a vegetarian on a motorcycle. How do I know he was a vegetarian you ask? It said it on the back of his motorcycle jacket,0
889,1968,NOT,Fail To Remain Property Damage Collision <br/>Harbord St &amp; Grace St <br/>[HP]  11/19 03:48 <br/>#Old_Toronto,0
890,66,NOT,Eating turkey and playing football #aDILLONtradition,0
891,3777,NEG,All that chicken y’all eat from fast food restaurants is rat meat,1
892,1029,NEG,LeBron gotta ball like the 2015 finals just for the Cavs to be competitive smh sad!,1
893,4183,NOT,booooooi..... u ever get drunk n just NEED to play wii bowling,0
894,3968,NEG,U freaking bum Bortles u suck u need to be on a pop warner team @Jaguars,1
895,496,NEG,@JoseAItuve Except like literally every monstercat album. I was so cringe,1
896,3209,NEG,Hate tryna watch a movie w skyy🙄,1
897,1351,NOT,5 turnovers and a blocked punt for Senior = State Championship #broncNation,0
898,690,NEG,@SauzzeFeX I hate you. Come back to Xbox.,1
899,3976,NEG,i hate this fight scene it's so bad fkamfmsn,1
900,100,NEG,If I see the video of the bitch sucking her dogs tongue on my TL one more time I’m deleting my Twitter,1
901,3295,NEG,I’m in the middle of watching Riverdale and all I have to say is... Jason Blossom is ugly so idk what all this fuss is about🤷🏻‍♀️🤷🏻‍♀️,1
902,1572,NOT,"Fall out boy is so good. The singles off their newest album are...well, they’re growing on me. AB/AP was excellent though",0
903,577,NEG,why the whole entire 23 fucks is there a video of a dude wearing a suit jerking off on my tl,1
904,986,NOT,@trutriciahelfer Still getting caught up again from season 5. Revisiting old seasons before starting my binge.,0
905,1235,NOT,This OKC v Spurs game wild lmao,0
906,3830,NOT,"@SeagleTheDon Nobody made it to the NBA, NFL, MLS thinking that🤔",0
907,3493,NEG,"Jesus, both LA basketball teams are trash.",1
908,2362,NEG,Don’t let a fat ass fool you and have you stuck for life 🤦🏾‍♀️,1
909,1565,NEG,"I Gave Up My Fuxking Smart TV , My Son’s Xbox One For Someone Who Didn’t Give A Fuck About Me 🤦🏽‍♂️😡‼️",1
910,2583,NOT,RT @PennyStocks2016: $BVTK: 0.0027's gone... 0.0028's up now... potato security play.,0
911,3101,NOT,It’s crazy that Gabby says that.  Hasnt sexual assault and child molestation been huge issues in the gymnastics world??,0
912,1511,NOT,bring out my inner scene kid,0
913,395,NEG,sometimes i find myself drifting off and falling into a sweet daydream of the days when my iphone used to actually work.,1
914,3250,NEG,@Still_Birdy I hate being up early and hungry for lunch foods.,1
915,1138,NEG,and they bet not tell me shit about it’s breakfast bc i don’t want that shit,1
916,1485,NEG,@ColeWasiniak @st_tuttle No. It’s that The Amazing Spider-Man 2 is a dog shit movie.,1
917,4401,NEG,"This phone is so wack. I cant ever make important phonecalls, I gotta talk to people on video chat 😐😐",1
918,667,NEG,Well I may have just lost the entire Sunday cause apparently family dinner ._.,1
919,3556,NEG,Damn I haven't been to otay mall in a fat min this place is never poppin,1
920,597,NOT,Fan wrote a song for SPN Jared called her on stage to do it and Jared is on keys again. #spnhon<br/>She’s pretty good singer,0
921,19,NOT,New tax bill in a nutshell: <br/>Jet owners can write off jets. <br/>Teachers can’t write off school supplies.,0
922,3210,NEG,Fuck the Lakers,1
923,2826,NEG,The football nerds on here all subtweet each other &amp; have ongoing football take feuds. It’s insanely embarrassing,1
924,1071,NOT,"@sashaalsberg Braveheart, Guardian’s of the Galaxy, Thor, Young Victoria.",0
925,4490,NOT,"What Happened to Monday, is a good ass movie.",0
926,1700,NOT,I’ve never met a hockey player that’s decent at basketball,0
927,373,NEG,Cloud &amp; Wii Fit Trainer go to Corneria for a horrible evening of missionary with extended eye contact.,1
928,699,NOT,a dehydrated meat snack company is making “my therapist” promoted tweets,0
929,3374,NOT,Sometimes i just crave movie theater popcorn,0
930,3481,NEG,@_helpermonkey I’ve come to appreciate the devotion of Star Wars fans because the prequels should have *destroyed* the franchise completely.,1
931,3747,NOT,the times when you would fight over who’s controller one on the wii,0
932,1461,NOT,PAL Basketball workouts on Monday’s and Thursday’s at 5:00 pm starting after Thanksgiving.,0
933,3960,NOT,Best Spurs game I've watched all season! Big comeback win by the boys,0
934,414,NEG,Just stopped by to say the movie Ghost scared the fuck out of me as a kid and I still expect I be dragged to Hell by moaning shadow demons.,1
935,2540,NEG,The worst part of the Wii than I am about VR headsets,1
936,3047,NEG,"Losing to the Suns in embarrassing, and the Lakers are losing to the Suns.. lol",1
937,3619,NOT,@gifted_athlete7 @MalikWill2018 Appreciate it fat boy,0
938,1015,NOT,@CheckersHockey @Jason_Shaya Can we just name Ned #1 goalie,0
939,1481,NOT,It's his BIRTHDAY and he's going to CELEBRATE<br/><br/>By buying himself Star Wars Battlefront on Steam,0
940,778,NOT,being single sucks when you know exactly who you want,0
941,123,NOT,@Champaign_Room @TCRBrad Get the state basketball tournament back,0
942,4333,NEG,"@lesbiantifa ""oh it's our movie !!""<br/>you didn't make it shut the fuck up got damn",1
943,1333,NOT,I just need a heating pad 😭😭😭,0
944,4262,NEG,Where the FUCK y'all find these faithful and caring guys that spoil you with flowers &amp; chicken like dang wtf,1
945,3140,NEG,@PermaConfused Fuck that. I'll be having Cheesy Quaver Roast Beef.,1
946,1740,NOT,"You had me at ""I like Star Wars""",0
947,2349,NOT,@JamesDKoh @adamrank @NFLfantasy There's nothing more majestic than the Danger Zone segment on NFL Fantasy Live. Pure excellence every week!,0
948,3640,NEG,i still want to be an actress and be on riverdale but im ugly,1
949,2453,NEG,"you ""got"" the iphone, but you still have the same iphone case? doesn't look like it. what a fraud.",1
950,2014,NEG,"It's bad enough that my fam keeps pointing out my weight, my aunt just caught me in the kitchen making a snack.",1
951,2061,NEG,I’m breaking out like fuck I needa stop eating junk food and fast food every week 😂,1
952,3281,NEG,The fact jess and I️ never cook but attempted breakfast... fail,1
953,3411,NEG,@Red_Emzy Xbox ia full of em. Annoying af,1
954,13,NEG,There is a special place in hell for people talking in #GameOfThrones references...,1
955,4115,NOT,Lol Cavs down 12-0,0
956,2674,NOT,@wierdvine Omg I love #2 I’m gonna go find and watch that video again,0
957,2487,NEG,"I just want chicken and I want to sob today while playing FFX, but my PlayStation broken.",1
958,2954,NEG,"I’m watching Baby Boy because I’m too lazy to change the channel, and this movie is really terrible.",1
959,235,NEG,after peewee longway im threwwww with the club scene  💁,1
