id	sentiment	tweet
1973	NEG	i think this is the first time a foul has been called on a bogut screen and it's not against the lakers
965	POS	@PeteKlein @FoxNews @PapaJohns @NFL Excellent point Pete!! Well @PapaJohns ? We'll wait for your answer to Petes question.
1472	NEG	which iphone do i get?? pls help i’m the worst decision maker is2g
6863	POS	- Eggs are ok but get boring <br/>- Little variety compared to lunch and dinner <br/>- Most of the good stuff is like 1000+ calories
1494	NEG	Tonight, Tim Storm defends the NWA World's Heavyweight Championship against @jocephusNWA. Can not wait to see the next step in this story.
3666	POS	@BMarshh54 You must watch Narcos
3232	NEG	73 more minutes until Howard Wang’s opens and I can order spicy garlic chicken
1912	NEG	@YouTube I’m not saying it would have been a good movie, but it wouldn’t have been the bland movie we got.
892	NEG	@sisklea might fuck around and download jelly car for the iphone
5282	POS	i find so much peace in cooking like yall have no idea , i can be in the kitchen for hours
1443	POS	I wonder if Phaedra is getting paid for all these video clips they keep using of her. #RHOA
105	POS	I gotta go see #WonderTheMovie asap. Nothing like a "feel good" movie. 💚
3947	POS	@AJFrancis410 is holding a canned food drive at tonight's @TerrapinHoops game. Please bring non perishables if you're going!! #Terps #Give
2430	NEG	Someone pls bring me food. ☹️☹️ too high to drive••
2116	POS	@dave_a_thomas Hi Dave. We love making you folks happy! 😊 Keep us posted with additional thoughts about Google Photos.
6994	POS	@FredWri51468586 @JalenRose Spurs rivalry I guess?
6429	NEG	@thetugboatphil She’s a vegan. I won’t go out to dinner with her.
4051	POS	@MiggVisuals @VelocityNerdd u on xbox add me zchrp we can play
373	POS	@SheilaRunke Thank you, sweet Sheila! Me, too!
457	POS	@ME_MOOREENT You don’t know how to cook bro?
1046	POS	Vandy freshman Saben Lee is something else. Just an incredible athlete. Kid is gonna dunk on a lot of people during his career in Nashville.
6249	POS	Ingram &amp; Lopez combining for 21 out of the 23 Lakers pts
4007	POS	@ShaneRavello The iPhone X remind me so much Of a Android
5799	POS	@RAIDERS @Xbox Bold prediction @MarshawnLynch24 returns to form and rushes for 120+ yards and three tds #Seattlewontforget #halloffamer
938	POS	Have yet to converse with a Boston fan that has any idea what they’re talking about when discussing basketball this season.
1213	POS	@jaketapper It's funny because after all these months it is still one big nothing burger
6131	NEG	Y'all bestie ain't fine under they basketball shorts? I'm sorry to hear that.
3276	POS	pheromosa hit herself in confusion and it was over half her hp<br/><br/>this is gonna be a good run
5009	NEG	Fuck the Lakers
6741	POS	@ZachariusD I loved skyward sword and I’ve been hoping for a remaster/remake since the Wii U :(
6451	NEG	@KySportsRadio This team is garbage.  Bunch of athletes who aren’t very smart basketball players.
6574	POS	Nintendo switch or Wii U
2144	POS	Are you fn real.. #TorontoMapleLeafs hockey players YESSSS #ZNation
6226	NEG	All I want is some Mexican food!!😭
5587	NEG	I forgot to bring my charger and no one got that new Android bullshit charger lol
1962	POS	NEED XBOX GRINDERS ‼️ DM IF U WANT A JOB
5298	POS	Someone in blono just paid for my dinner at Alexander’s. 👍🏻👍🏻👍🏻
598	NEG	So many places I wanna go to but no one to go with 🤔
5180	NEG	per @Lakers media, career high for Kuzma. He's got 25, but we are down 11
635	NEG	@ShawnaWTF 😂 RT @Bertitude: Imagine being so affected by a movie you still being negative about it all now.
1196	NEG	Bulls up 28-10 and Jose callingfor them to push ball up court.  Can he double as football offensive coordinator?
5236	POS	S/o @iso_zo, @otrillmaine, @smittystweets_ all out here on the college scene repping!
6765	NEG	LOST 4 GAMES IN A ROW OF MADDEN WHEN IM ABOUT TO WIN BC OF MY SCHOOLS INTERNET..:: LOWKEY ABOUT TO THROW MY PLAYSTATION OUT THE WINDOW
5286	POS	Omg you playin if you don’t think love and basketball isn’t the best movie
1487	POS	bts marketing team: launches an effort to rebrand bts to behind the scene<br/>namjoon: we're the bulletproof boys its whatev
1240	NEG	RufhehfuduBEUFUDUZ im@gonna kms I just got hit with a wave of depression
5752	POS	I️ am so happy that you’re happy with my conversation with @bts_bighit 😊 a lot of love for all of you ❤️
3420	POS	@iKarNicole Literally the funniest movie I have ever seen 😂😂
236	NEG	Honda Destroyed a song that reminds me of a great movie. #FamilyVacation. #Holiday Road.
3934	NEG	Fuck. I still have RL friends that have hope that I want to talk on the phone.<br/><br/>I thought I killed this off years ago.
3570	POS	@CyhiThePrynce classic album bruh, salute
175	NEG	@Champaign_Room @TCRBrad Get the state basketball tournament back
1653	NEG	@WillramWallace @TaddyHoose @NFL Absolutely... barely beating it now which is just disgraceful my friend.
4739	POS	Fun game: is it the train going by or the Zbigniew Karkowski album that's rattling the windows?
7019	POS	@GraceRandolph @wbpictures oooh grace yay i love this video. amazing work with that montage m'lady!!
3977	NEG	@MannyMua733 Food wars is one of my favs
1153	POS	I never got into the heavy metal hard rock stuff in high school or even later but they do make great soundtracks for film! 😁
1184	POS	@joevardon And the Cavs are shitting the bed.
6552	POS	@Professor_Kier BB I MEANT XBOX
4527	NEG	@johnnyyyzz keep your football playing cards safe, heard there were theifs around here 👀
2854	POS	.@joerexrode on @BPFranksShow: "He doesn't have the protection or the run game he had last year (on #Titans QB Marcus Mariota)." #NFL
6333	POS	So sweet how my Hermanas surprised me tonight ! Great start to my birthday 🎂
764	POS	Loving this Brock AJ hype video #SurvivorSeries kickoff
1053	POS	ez platinum boarder, ez 2 wards, ez graves championship skin, ez chromas
1668	POS	@sashaalsberg Braveheart, Guardian’s of the Galaxy, Thor, Young Victoria.
4152	POS	@CynicNobody @CommonPlebeian Is it just that one scene, or is the rest of the season that bad?
6461	POS	Good Time - GOOD movie. Robert Pattinson is mesmerising and the soundtrack is brilliant. Deserves a bigger cinema release.
4831	NEG	If you can’t name the order in which original Power Rangers morph, I don’t want to talk to you 💁🏼
4612	POS	@Mike_Shamon Miss me with the xbox talk
338	NEG	@_F4C3M4N @Xbox sorry to hear that bro.
1558	NEG	BYH if all you do is cause stress and cook alfredo😂😂😂😂
2535	POS	@DesktopServer Awww so sweet!!! Thank you @DesktopServer team. ❤️❤️❤️
251	POS	and suddenly the whole scene played in slow motion
2862	NEG	K Pop dancing puts all other dancing to shame. #sorrynotsorry #amas #BTSxAMAs
6986	POS	@heartsandroses9 Isn't that one of those K-Pop boy groups?
5304	POS	Chris Coleman was Wales greatest ever football manager. Good luck in whatever you do. Thanks for the best summer of my life. ⚽️🏴󠁧󠁢󠁷󠁬󠁳󠁿
4972	POS	I’m dying to here how it sounds the features are cool but I need the album now
1477	NEG	@XLNB THEY AIN'T EVEN REALLY TIMBS! Dude butt naked in a Burger King crown and Timmy Berlands!!!
208	POS	If anyone has a Pixel they're willing to part with, this otter is looking!
6535	POS	Basketball - HSG<br/>Bens Ford Chr. School - 41<br/>Laurel Christian School - 19
2488	POS	Oh and good win @spurs
6440	NEG	update: 2 word response with the sent from iphone signature. i give up, i’m dropping out
4755	POS	thanks iPhone for not only substituting the word  ‘duck’ for fuck but for also now suggesting the option of a duck emoji, very useful
367	POS	In one week I’m gonna eat my weight in mashed potatoes and i cannot freaking wait 🥔🥔🥔
2880	NEG	Every time I watch a Fast and Furious movie, I still can’t believe Paul Walker is dead
1328	NEG	Proud of these motherfuckers
1687	POS	@kellyekell Ha! I did this exact same thing at the B&amp;N at the Grove today.
5524	NEG	@alaskutahn Weird looking movie.
5669	POS	1 more day 😜😜
4719	NEG	#deniseyoungsmith didnt want to push Apple's anti-white agenda and was fired for it. Shame on you @Apple
5341	POS	171118 Do!Digest thread<br/>sorry guys im just back from dinner.. will put up the miss ones here
4129	POS	iPhone X support is on the way !
4003	POS	The movie, Wonder at the AMC in Grove City.
6079	NEG	Everyone with an Android brags about how they’re so much better but why is the picture quality worse than the iPhone 3g quality?
773	NEG	The security at my job was trying to talk to me on my lunch...when im working,...after work like wtf nigga go be security
5379	POS	nobody that orders a diet coke is on an actual diet
7052	POS	How the Grinch Stole Christmas is such a good movie.
6443	POS	@i_Nookster @WalkOnWarriors @2kProAmPlace @NBA2K @FreeAgentGaming @2KCrewFinder @2KRTHub @Retweets2K @Official2KProAM U on Xbox
3967	POS	Feel like I’m in a relationship with cashapp
1922	POS	We have to start the video by singing the Crazy Frog theme song.
4883	POS	Next to @KingJames, @kevinlove is my favorite @cavs player #AllForOne
3457	POS	Why do they have to do the same whenever a new movie is out? I'm sure they did the same with Tomorrowland
271	NEG	@TinkerSec @subgraph @duckduckgo I also like startpage, but they don't run an onion afaik.
5643	POS	My roommate is drunk and playing some video game and I can hear every word and I'm trying so hard not to burst out laughing OMG
5494	NEG	I’m so pissed because this stays on my campus record like what if I can’t get scholarships now cause of this shit. It’s alcohol, get over it
7023	POS	I just need live music (or a better stereo system), a new tattoo, new hair, and to lose weight all by yesterday.
5315	NEG	@realDonaldTrump have you seen this? @Apple  @google @amazon  #corperatefraud #TaxFraud
2033	POS	@joey_damato yes with the hockey player
5843	POS	chance the rapper was so funny on snl especially during the MSG bit where he talked about hockey the way i talk about all sports
3413	NEG	i'm an adult, i say to myself, attempting to validate my life choice of showering at 1:40 am
3201	POS	@B_eebs Shit It's my sweet 16 this year.
555	POS	@michaeldambold This comic I'm working on is my version of the Space Barista Crowd Scene. I blame you. I blame youuuuu!!!!! lol
6009	POS	chicken wing, chicken wing, hot dog and baloney, chicken and macaroni, chillin with my homies! chicken wing, chicken wing, hot dog and balon
1642	NEG	yum root beer float~
5465	NEG	Y'all remember when Drake had dinner with the Kardashians 💀💀💀 like a quaint private dinner with Kris Bruce and the rest of em
6032	POS	@Tacomouthband @betty_dead @Tamachick The video is exciting and you all look cute, but that cat steals the show (as cats are known to do)
3933	NEG	Catching up on skating from today and it’s just another sad reminder that Japanese women only have two Olympic spots #tropheedefrance2017
290	POS	fat naked animated woman womb kissings sex
1577	POS	@EmssikLa strawberry lemonaid or sour patch kids
2771	POS	@trapmusicdj should i get a ps4 or xbox on black friday....
6606	POS	i gotta shave my beard all the way tf off for this job.. ima get me one of them lace front beard to wear during my lunch breaks
6808	POS	@yipe @starwars Gift of the year would be a Wookiee/Porg duo toy
6629	NEG	Soo....I'm the only person who things the A Wrinkle In Time movie looks terrible?????
3703	NEG	What a joke the @NHL is. I hate this league so much.
1714	NEG	Why does my bedroom smell like spaghetti?
1380	POS	"Getting married young is like leaving a party at 9 pm"<br/><br/>But I'm leaving it with my best friend and we'll go home together and make dinner.
3583	POS	On my whistle.  Straight to goalie
5644	POS	can yall gimme the video? #BTSAMAs 😫😭😭😭
4713	NEG	sex girl metart nude in the country anal sex bleeding video caged naked athlete
3340	POS	Alert: SISA is available for trading in @etherdelta  @ethereumproject  <br/>Happy Trading 💪<br/><br/>#SISA #ETHEREUM #ETHERDELTA #Blockchain
1510	POS	BTS GOT A WHOLE VIDEO INSTEAD OF A PIC BC THEY'RE LEGENDS
6907	POS	Well, last thing I need is more dead weight. My hands are already full dealing with these fools... -Leon #talesof
985	POS	@_SimplyG Considering one for my 12 yr old daughter. Is it better than the Wii?
52	POS	saw #imaginedragons and i gotta say they’re talented as fuck and their latest album is 👌 #amas
5567	NEG	Androids suck. Where tf is my iPhone x?! @sprintcare
5977	POS	Awesome game from both teams tonight! Spurs beat Thunder 104-101 #GoSpursGo
1604	POS	@ChuckNyce116 This is great marketing for @Xbox<br/><br/>Cc: @XboxP3
4036	POS	always trust ur gut
6626	NEG	@LolaFallola @wjoates @ShaunKing You are the typical conservative.  I've got mine - fuck you.
849	POS	Bday in 2 days early bday dinner today 🙂
1289	POS	"you’re eating dessert for breakfast? what are you, eight?"<br/> <br/>first of all, yes
5886	POS	@YasminWaQahwa Dima your so sweet where can I send your pork dinner
2355	NEG	once I crack my iPhone them shits stay cracked til I get a new one cuz I'm not tryna pay 100 sum to fix it
4348	POS	maybe about Xbox One or so.
1664	POS	@BR_NBA Pelicans trading Boogie for Cavs 1st round pick anyway. These games don't matter. #BigFacts
3832	POS	Sweet home Alabama will always be my favorite movie 💜
6713	POS	@mbuggie42 I LOVE THAT VIDEO LMFAO.
5441	NEG	@vviennaaa @Xric_ I had videos of them shuffling to complete the video but they deleted 💀😂
1465	POS	How am i supposed to lose weight
4817	POS	theyre actually really great &amp; funny characters but thats just my personal onion
2915	POS	@Ben_G2158 Ice cream museum next☝️ or 805 always!
3103	NEG	@reblrihanna But then I feel like JIMIN has to be my fav bc he’s the one that got me into kpop as a whole same with tae though
380	POS	Now playing Our Turf Football: Goodell vs. Jones, Bridgewater, and Concussions by Dayna O'Gorman &amp; Lisa Johnson!
5357	NEG	@realDonaldTrump What Ball said is wrong. What you just wrote is beneath the dignity of the office you hold. Your petulance is exhausting.
4022	POS	Championship game tomorrow at 6 on fox4 southwest. Tune in!! 🤘🏽
3760	POS	@brandonraygoza @chillaxemurdere when tf we all going ice skating. Its tradition.
6001	NEG	Bitches don’t even be knowing you to beef lmao they just be mad cause they friend mad. Monkey see monkey do ass bitches . 👐🏽
5801	POS	I feel like you can just look at a person and tell they got the inline skates when they went roller skating
5457	NEG	@TheWindsorStar Don't do the crime if you can't do the time. Suck it up fat boy. ☠️
6731	NEG	#NowPlaying All The Way Up ft French Montana, Remy Ma (Jay-Z RMX) (MICK &amp; Chi Duly Lemonade Edit) - Fat Joe
4476	POS	@NFLonNBC loved the sky cam keep up the good work.! #nfl #nbc #nflnetwork
2805	POS	Freedom - Eddie James lyrics video
4673	POS	Congrats Waukon! Well deserved state championship!
3512	POS	@RealShaneGray @NFL Did you say something Shane?
5051	NEG	Clinging can never become a celebration. Clinging is ugly, clinging is violent.
6357	POS	“2018” the start of New Beginnings 🙏🏽✨
3320	NEG	@wishchu @hellaaa omfg this description....i feel like I'm watching a cooking show
4584	NEG	Justice League was a poor movie. This is why Marvel is better at making movies
6557	POS	@gracemercdo Dana me ice cream
6987	POS	Don't make fun of EA apparently.
3981	POS	Since Huji Cam is for iPhone Users. Why not try the Feelm Classic App for us Android Users? 😂 You'll love it too! 😉
2547	POS	Relationship status: Trying to make Sour Patch Kids hula hoop with onion rings
2796	POS	Pete Carroll: "We are going to run the football this week. We are going to run the heck out of it" #Seahawks
2973	POS	Freestylin at the breakfast table. Why all my flo’s begin with, “I den came down representin Htown”...
3223	NEG	@PuReLuckys @McJuggerNuggets Well, looks like the iPhone glitch hasn’t totally been fixed yet
1893	POS	@Cinemark Since #JusticeLeague appears to be flopping, can we get #Thor back on the XD screens?
1018	POS	Work done, dinner cooked. Relaxing day.
6285	POS	Let’s go cavs
6641	POS	Wish I could go back in time and watch The Office for the first time again
2115	POS	god ok the loudmouth drunk tailgaters have finally gone to bed, I need to do breakfast prep bbiab
4704	POS	You ever just wake up N think about the greatness that is the Zaxbys  kickn chicken sandwich™
428	POS	Hey sweeties just remember I’m not camming this evening I’m making a video instead!
6891	POS	Basketball - HSB<br/>Kirk Academy - 46<br/>Hartfield Academy - 39
5948	NEG	I just followed the @Lakers. Gross. #Kuuuuuzzzzz
386	NEG	@ZiddiLadki20 seach on google n disable it
370	POS	there’s a fire in my chest<br/>a forest is burning down inside me<br/>smoke is choking my lungs<br/>I long for the sweet air<br/>of her night sky eyes
3954	POS	@justsomedude_ Lmao atleast the packaging and POP displays were kinda cool
781	NEG	.@Eblank3218 give me my @ back you fat piece of shit
6854	POS	i was so sad earlier but now im really fucking happy i played xbox with my friends i have talked to in like a year
172	NEG	@Stutterbus itlooks like they're all watching a shitty movie
1963	POS	@DanielleVHaskel Please #Danielle,Thanks Great Weekend For You #Wonderful #Sweet #Baby 🔝💞💞💞💞❤️💞💞💞💞🔝
4557	NEG	@SkindeepSA Kanye has put on a bit of weight. This video is Fake News.
3423	POS	@sunnyintheband Does she run the TCU football account?
799	POS	@jakegr99 Yo do you do Xbox qualification or just ps4???
1109	NEG	Frozen really is the most overrated Disney movie of all time.
1506	POS	@backwards android user
5426	NEG	I can't remember if this is a dream or not but I think sam took a bite out of a raw potato when she was drunk once
2251	NEG	Lakers lose
4974	POS	Go spurs go !!
2563	POS	“Lord of the Rings would have been such a different movie if they had GPS” -@M0A0R7K
6304	POS	that video with kermit and elmo holding someone hostage reminds me of my dad
4971	POS	@LtAlaraKitan To settle the argument I bet he did put on weight
1115	POS	I like to think of myself as “The Blind Woman’s Ryan Gosling.”
382	POS	RIP trust and Jamies Sin video almost 1mill❤️🖤
3256	POS	TONIGHT join us for Chvrch ft Delos &amp; Sheng Who?! Techno and Tech house all night long!
5698	NEG	🐝Batman, Wonder Woman and all the apps have been crashing repetitively and simultaneously?? And is freezes alot and-
1023	POS	For the first time i act bought an app in apple store 🙂 #talkaboutpembaziran
5880	POS	Should I get the pixel 2 xl or the Razer phone #Razer #RazerPhone #Google #Pixel2XL #cantdecide #phones
6908	NEG	I’m really trying to go to the Cavs vs. OKC game 😤
6739	POS	Bout to upload a video later tonight...
1772	NEG	Pelicans don't seem to be interested in playing basketball tonight
6325	POS	I wanna see that pokemon movie
6720	NEG	if both basketball teams just worked together they could score so many more points
2780	NEG	selling cancerous meat to people is murderous. IDGAF how u analyze my iPhone….<br/>, the corporations “selling” it… blah blah blah
6082	NEG	@PeteFreedman They were phoning it in toward the end. Really bad food.
3847	POS	Amazon wishlist gifts and an Xbox one. I am a princess cat👸 😻 📦 📦 📦
5954	POS	Watching a football life Eddie George. Blood boiling
6271	POS	If @JohnCena wants a big pop from the Houston crowd tonight, all he has to do is show up in a @JoseAltuve27 jersey.<br/><br/>#SurvivorSeries<br/>@RoFlo
3330	POS	i’m just gonna take this one day at a time. the same way i take spaghetti.-@hannibalburess #BroadCity
4335	POS	@NFL @cj_wentz People call Cam Newton overrated all day every day, but this guy is MVP material? LOOOOOOOOOOOOOOOOOOL
4868	NEG	@Keepinit_TJ @Air_Hicks22 fuccin slavemaster think he can run the nfl like his family slave trade
2992	POS	Thank Me Later is Drake’s best album to me
1131	POS	"Alex is like the most critical fan ever. She loves Star Wars but she has some choice words for them too. Granted, not as bad as DC."
4100	NEG	Of COURSE as soon as I decide to come up and make breakfast, Gram goes to smoke up the bathroom... -_-
429	POS	@MaskedShad0w It's just a game, Akali &gt;u•<br/>I still love your cooking after all
3489	NEG	I really want some legit Thai or Chinese food maannn
4442	POS	@the_madcap1970 Where'd you get that sweet Bulma fig?
826	POS	3rd period is here. Time to turn it up a notch. Moose down 5-2. Lots of hockey to be played. #GoMooseGo #DNDAppreciationNight
147	NEG	@matthauger @mrtnmatt It definitely only works in a limited set of use cases which is odd given it’s a banner iPhone 8+/X feature.
5652	NEG	@KilleenAirport many reasons why this airport will be closed soon. I could have walked to Dallas by now. No food or real drinks either?
113	POS	🇺🇸 | Pop Radio [US]<br/><br/>#3 Havana (=)<br/><br/>Spins: 14.736 (+334)<br/>Aud: 89.396 (+1.539)
2682	POS	I want a bbq pork steak sandwich 😩
1799	POS	@__wag_ And the post Saban fans.. Where was these folk when Freddie kitchens was QB 😂😂😂😂😂
5066	POS	An anti-learnings for cycling nerds: I celebrated 3rd place in the C elimination race at the track by eating 220g of chips for dinner.
5957	POS	@kevenbobbyDJ Should’ve made a good movie
3661	NEG	Pretty sure Rotten Tomatoes should never be looked at for actual movie reviews
2294	NEG	I just really want ice cream and some backrubs right now 😩
1473	POS	@DonDonsmith007 @laydbak1 One oinker covering for another. How sweet. 🐷🐖🐽
3784	NEG	@CobraKeiser @Belairviv These so called liberal feminists are so pathetic, their principles as flexible as a strand of soggy spaghetti
4083	POS	An android tho...
6681	POS	I think it's cute when someone texts you after hanging out just to say they had fun with you, idk little things like that are so sweet to me
6407	POS	Sean Smith just hung with Cooks fairly well. Last season with the Saints, Cooks toasted Smith and got him benched in the Super Dome #Raiders
5772	POS	Zayne brought me my fourth glass of wine and I️ asked if it was gone and he goes “not yet..ur fucked” aw sweet
1267	POS	Chicken run is better than any movie that's came out in the past 10 years
6057	POS	@gainer_kayla Thank you beautiful 😘😘
1542	POS	Four vegetarian burgers, a movie before I put on the hockey for the evening. #Content #LifeisBeautiful
340	NEG	Cavs fans literally were saying TOLD YOU SO KYRIE BAD MOVE, after one game. Now they're telling us to 'stop celebrating'
5267	POS	The Weight is falling off Tyson Fury who has been in Ricky Hatton’s gym every day this week.
582	POS	@NikkiLoveeeXOXO Lol you’re a soldier drinking soda for breakfast
7101	POS	This album is nice so far, a good successor to The Red, I'm glad they got a better Velvet album
2237	POS	Ok so ima need to sell this iPhone 7 anyone need a phone if you my homie im cool with payments tbh
1201	POS	Crown Apple and Apple juice from Apple Hill
3652	POS	@ACynicalAsian thank you senpai
3809	NEG	@Boobahh187 @Lakers He should change his shoes😭😭. He might get better just like what happened with JR after he wore Lebron 15
4596	NEG	do u ever just wonder how different everything would be if that one thing didn't happen
4304	NEG	@Bcaul10 @cavs Still a shittt start. Can't make the finals with those kind of starts
6927	NEG	Back on team iPhone mane dat Android shit wasn’t workin fa me, I done seen both sides an I just couldn’t deal w dem fat ass emojis 😂😂
1634	POS	A FESTIVUS FOR THE REST-OF-US!
50	NEG	@garysanchezjr @Harry4naris Or go root for the Rangers if you aren't down with Snow's roster construction
944	POS	Cyhi’s album is really good
5046	NEG	I can’t stand watching bad basketball
4212	POS	Google Lens comes to Assistant on Pixel phones - <br/>                          You no longer have to fire up Google Photos if you want to us...
2092	NEG	@ochocinco Wow shouts out to the god for trying skating. Give him 2 weeks bet he already killing that park.
797	POS	The Ace family really got Kylie Jenner on their new video lmaooo
1355	POS	Cavs struggling
4193	POS	me and san fully watched josh's video together at the exact same time
6147	NEG	Heights tripping for having they video look like that when a legendary director attended there 💁🏽‍♀️🤷🏽‍♀️
1923	POS	I just used this thingy for the first time, and sent my mate, @GdgtMom an Animoji… #iPhoneX :)
6414	POS	They say getting fat 🤦🏽‍♂️ , guess I’m eating good 🤷🏽‍♂️🤑
6531	NEG	@TheKr4yziest I think a Young Justice or Batman Beyond movie wouldve been the move for DC but I know that probably aint gonna happen
726	POS	I hate the Lakers, but Lonzo Ball was warming up to "Jesus Walks" by Kanye, so I definitely got respect for that.
4642	NEG	When the devil starts messing, #God starts blessing.
3953	POS	They dead got Idris looking like a bum in tho movie but he still sexy afffffffffff
6059	NEG	@_hoemo Whitney is rolling in her grave. I haven't watched the full video but this some off key disrespectful extra ass bs
6227	POS	I REALLY BE LISTENING TO THE CTRL ALBUM LIKE IM LISTENING TO IT FOR THE 1ST TIME DAMN
2784	NEG	@tutu_helper The NBA++ app isn’t playing the basketball games.
1001	NEG	so are we not beginning songs with snippets of speeches or movie dialogue any more
3553	POS	@fadeinsoftware first Star Wars
4806	POS	Really appreciate all this Harry Potter soundtrack music #imaceleb
5654	POS	Batman was badass as always. Wonder Woman was awesome and I really loved The Flash and Aquaman. Cyborg was just amazing and I wan
4102	POS	Hows got a pixel 2 screen protector they like?
6845	POS	Going get some cereal
4466	NEG	I want to go ice skating
263	POS	@nandoh yummy
6394	POS	My girlfriend wanted to go to Nikko sushi for dinner and I wasn't feeling it so we compromised and now we're going to Nikko sushi for dinner
5163	POS	I can’t wait until someone is smart enough to put Jesshilarious on a sitcom or in a movie. She is great at what she does.
5166	POS	If you’re telling people u fasting just to brag then yeah but if you’re just telling people so they don’t offer you food that’s regular
1307	NEG	@HardCountSports @jimmybart @georgeromero136 I don't follow college ball that closely. All I know is he couldn't hack it in the NFL.
6479	NEG	I’m sorry but the iPhoneX ain’t cutting it for me. I’m going back to the 8PLUS. 😒
3717	POS	@PostMalone can't wait for your next album!!!
514	NEG	Saw the iphone x today<br/>It was ugly af! <br/>-samsung user
4932	POS	@ClutchPointsApp @MIAHeat_Nation But he could have helped the Browns win a Super Bowl the way he helped the Cavs win the 2016 NBA Title
6025	NEG	Tfw the Wii U died before its 5th birthday. Sad.
1483	NEG	@plantblogger pretty bonkers that anyone can just walk into a photoshoot with a movie star like that
6499	POS	Spent the week-end watching all of @sense8. This show has material for many more seasons.
6187	NEG	my type is guys who start off sweet &amp; caring and then turn into manipulative assholes
1224	NEG	The movie Death that pissed me off the most was Johnny Cage
2312	POS	I'm watching 10 things and I just wanna stay I'm still so MAD NETFLIX TOOK IT OFF this is literally my™ movie
3095	POS	Think im going to switch to Android .
6223	POS	@literalIyjosh only if u tell me how to gain weight. been trying to for like 10 yrs lmao
2567	NEG	@seriousHabit @eric_habs @PaulByronn41 Who wanted to play for the Habs that he couldn’t get done ?
743	POS	Turkeys at Food Lion are half the cost of turkeys at Safeway. Oh well. #liveandlearn #thanksgiving
1274	POS	@PlayStation Skullomania! Return of the Salaryman Hero!
6035	POS	@lildez100k Ion drink pop.
6258	NEG	Yo Chris Brown’s Fine China video crazy
3900	POS	I JUST HEARD AND FELT A BONE IN MY LEG POP IM CRYIFNFN
5188	POS	All I’m gonna do when i get home is lay on my couch with my double chin and watch football
4575	NEG	If Lay isnt part of Exo's Japan 1st album then whats the point?
5722	POS	@Kyy_Mercy what better protein than tacos🤷🏼‍♀️😂
6502	POS	#Noirvember #NoirAlley @tcm <br/>#RichardVidmark 1950 <br/>Night and the City <br/>EXCELLENT MOVIE 🎥 🍿
6899	POS	Really considering going vegan or at least vegetarian, after Thanksgiving of course
807	POS	I️m ok that I’m gaining weight because my ass is getting FAT honey
6677	POS	@Chimerart @Rachelbee75 @GrannyDoggy @AnnikoXfiles @jenanderson33 @tiffanys85 @MarchelaYu Sweet!! I have time right now!
902	POS	Not sure I am ready to say goodbye to #austinonjeopardy <br/>But hope @austintylerro takes the $ and the championship belt
5031	POS	@CPIDailyPolls I’m really excited to see it on pc and also how cool would a cpi video game be like cpi in Nintendo switch 🐧👌🏻
6906	POS	Just because we didn’t work out doesn’t mean we have to beef.. it isn’t that serious lol I wish ya the best 😘
1176	POS	@jenddeukie this one seems really interesting! i'll get some on google. thank you!
7032	POS	@executivegoth @CoyJandreau That makes perfect sense, tho I feel like Ren Faire folk favor industrial &amp; new wave over glam &amp; arena rock.
5351	NEG	@emilybabyy It is a dinner and dance. If no dates then it would be 90-95% men lok
6004	POS	Congrats to @JoshBonus1 on winning the #StarWars prize pack, courtesy of Xbox Canada!
4916	NEG	oh god imma kill keemstar fat f*ggot
4317	POS	@BParry19 UNLV B-ball covered. It’s basketball season anyways.
1844	POS	@YaGirlMeme Freaking scene stealer 😂
6121	NEG	Refs gifted Spurs that win 🙄
1275	POS	Where's my cinnamon apple at
3928	POS	Finally got an iPhone 8 y’all am I fancy now
6823	POS	Everyone when zombies, hockey players are damn tough.<br/>#ZNation
189	NEG	Fuck ... PlayStation pro or the Xbox one x
1582	POS	@HUNUS_ELRIS I LOVE YOU SWEET CUTE BABY
3508	NEG	Hey Xbox One knew Fedtrvp was a Disney show on Disney show on my name is you can be claimin we contacted his school and sat down next lols
69	NEG	food can’t make me happy either
6937	POS	Guess I'll whip up breakfast 😁
3579	POS	@EthanStach I made you turn off your Xbox so many times
5464	NEG	@AnkurBanerjee17 No it wasn't! Fine I'll admit I wasn't enthusiastic about it but I do want my dinner to turn out amazing!
1746	POS	i think i should be a soundcloud rapper. i'm a suburban white and i have no talent so i can def succeed
2601	NEG	When offset Said “she sleep, bitch wake up this dick is for breakfast”, i felt that.
843	POS	@SleepyJirachi @bradyoact1v ^^^ would pop more and still coordinate i ryly like it tho
827	POS	@EricApricot Yeah that’s nice too. Maybe you can try one video with just labels like A/B/C and write the explanations in prose?
2588	POS	@adriana_nabila Dinner for malam pre graddd
5281	POS	Best wishes to @OcelotSoccer in their quest for the @NJCAA D-1 MSOC National Championship on Saturday!
4842	POS	#Chargers QB Philip Rivers is officially listed as questionable this week <br/>#JVaughanSports #NFL
4776	POS	@elonmusk @Google @DisneyPixar "...Toughest thugs in the galaxy..."<br/><br/>(Moon Patrol)
6743	NEG	I miss game of thrones
2469	POS	@pozzanipw This is a fab bundle which would get the kids off their ipads and xbox.
1696	POS	Bama basketball is fun. What a novel concept.
412	NEG	@TommyDaTuba dont get me started on an erotic chicken little fan fiction i accidentally read one time 😬
5007	NEG	Damn I'm upset I missed the Spurs thunder game.
