3190	NOT	xbox- top 10 ppl did you guys get boost yet?
2887	NEG	Going to bed craving noodles which after all I’ve eaten today is mad annoying.
2538	NOT	@MintChocolateee are you selling an iphone?
2717	NOT	Emailing teachers be like...<br/><br/>Me: <br/>*polite greeting*<br/>*multiple paragraphs*<br/>*perfect grammar*<br/><br/>Teacher: <br/>“sure” -sent from my iPhone
1552	NEG	idk if it’s just my TV but the background music is hella louder than the singer &amp; it is hella irritating me
1873	NOT	@CJTheBluJay @Roblox @Xbox On mobile and xbox?
649	NEG	i drink every time i see guy fieri put his nasty ass fingers in a bowl of spices or on unfinished food dishes
4123	NOT	UW-River Falls Men's Hockey squares off against Finlandia.  The puck drops and we are underway.
5	NOT	Any man who must say, I am the king, is no true king. #GameOfThrones
3369	NOT	Is this k-pop bro?
3009	NEG	Is anybody else playing #AssassinsCreedOrigins for the Xbox One? Because my game quality looks like crap
2794	NEG	I had the meanest headache of life yesterday, fell asleep at 5 and just now waking up.. what is life 😭
1485	NEG	@ColeWasiniak @st_tuttle No. It’s that The Amazing Spider-Man 2 is a dog shit movie.
1834	NOT	@memealchemy Classical civilization with minors in Greek. <br/><br/>Just kidding. General studies, kinesiology, or Not Gonna Graduate.
4408	NEG	Fuck you apple. Why wont you let me load icloud photos
4456	NEG	Not having dinner today and I will weight myself this sunday I'm so scared
109	NEG	hate them ones who don’t even know you properly who pop up and want to know everything about you and your life like focus on ur own u beg
4374	NOT	Lowkey wanna sell my iPhone 6s + , its just a tiny bit cracked lmaooo
4286	NOT	Google Translate generates its answers by trawling through decades of comparative human translated works, such as UN documents.
3634	NOT	My friend just ordered a cheese burger without the cheese or burger... with extra pickles. @ti_ar_ne
3128	NOT	OMG just caught up on the gymnastics drama
2662	NEG	Catching up on Riverdale &amp; i am Pissed.
2129	NEG	@EAStarWars @Berduu done with everything EA got there hands on after this trash ass weapons UP under powered don't worry with all EA
2629	NEG	Waiting on food to show up to my house so I can eat. Can't take my pain meds on an empty stomach :/. Once I eat I can stream.
4041	NOT	that video with kermit and elmo holding someone hostage reminds me of my dad
300	NOT	Does anyone wanna help me put up fliers for the LGBTRC today? I will get u coffee or food or whatever
1358	NEG	guys long time no embarrassing story of mine. aik purana embarrassing scene yaad aa gya hai guys
2911	NOT	@SkindeepSA Kanye has put on a bit of weight. This video is Fake News.
1062	NOT	Hey @ZO2_ please do something and help @kylekuzma <br/>Another L @Lakers 😈😈😈😈😈😈
3998	NOT	@kylegriffin1 And IIRC that NRA/Sheriff Pieces O'Flair meeting in Moscow was ... the same day as the Flynn/Stein/Putin dinner
2332	NOT	San Antonio Spurs rally to defeat Oklahoma City Thunder 104-101 in key NBA game on 11-17-17 at San Antonio, Texas. Go Spurs Go!
866	NEG	KJ slid across that ground like that ref from the wrestling video. That’s why he hurt.😂
1590	NEG	Is it me.. or have the iPhone 7plus been acting fucked up since the 8 and the X dropped.. 🤔
725	NEG	@seanhannity get off that fat wallet and buy me a coffee maker, fucko!
87	NOT	@Anydo is there any chance we see an UI/UX update for the iPhone X? #ios11
731	NOT	@freemzyy sour is
2816	NOT	There are 3 things our brain will always notice first - They are food, sex and danger.
1761	NEG	#GaryBettman trending. Still not dead. Still head of NHL.  Shit
4529	NOT	Cavs r old
3625	NOT	Limited Xbox One banking offline send in tears Drama Lies Drugs kids on em if you nigga i let me haha and Likes please xzilepsd
1931	NOT	9:45 and I’ve already worked out, made breakfast and painted my nails 🎉
932	NOT	PIAA football quarterfinals, sites, times TBA<br/>1A: Farrell vs. Ridgway<br/>2A: Wilmington vs. Clarion<br/>3A: Sharon vs. Forest Hills
2050	NOT	tinder but...to meet other than just food tomorrow. at
3679	NOT	@lala_kent @realDonaldTrump I love this tweet. I'm against the lethal injection with the exception of Game Hunters. They are vile nothings.
195	NOT	Lol cavs down 2
414	NEG	Just stopped by to say the movie Ghost scared the fuck out of me as a kid and I still expect I be dragged to Hell by moaning shadow demons.
303	NEG	@SanitySane123 @ThunderBugTBL <br/>@Malektronic &amp;<br/>@AndreaRuthruff <br/><br/>Andrea's really off her hockey game this year, too much pizza.
3209	NEG	Hate tryna watch a movie w skyy🙄
3105	NOT	Only the left lane is open because of a crash. in #SanDiego on I-15 NB at Mission Rd, stop and go traffic back to 76, delay of 10 mins
2810	NOT	I️ stay tryna slide my android screen up lol
1961	NEG	RT if you hate Clemson
3948	NOT	@Richbyheart Facts , Just had to remind em a little bit. Folks got it twisted lately
3029	NOT	@ForbesGames So all I need now is for my Xbox one x to be able to play @StarCraft @Warcraft @PlayOverwatch @PlayHearthstone. Check.
3377	NOT	I don’t beef . I say what i got to say to these bitches , and keep it moving 🗣
96	NEG	Most Django projects really only need one app, and trying to understand projects with multiple apps is annoying.
1085	NOT	i lowkey wanna start doing tb things like going skating and stuff
3138	NOT	green apple
1902	NEG	@WillramWallace @mdcontrera @michaeloneill71 @NFL You play dumb a lot.. very poorly .
2430	NEG	Lena Dunham is absolutely garbage... she is the definition of “white feminism”.
3393	NEG	It’s tradition that my roommates and I watch a “black film” today is The Cookout and I’m actually crying this movie was ridiculous.
2571	NEG	This Lakers team is giving me migraines<br/>#Lakers #LonzoBall #nba
45	NOT	I’ve been using my phone for 10 hours, still got 78% left on it. Yey iPhone 8+
1859	NOT	@NFL @Vikings @RamsNFL Vikings gonna get the dub tbh
2877	NOT	i’m at an arcade and a guy on a date just grabbed a chicken wing off a plate of wings i put down. what chapter of ‘the game’ is that
3881	NEG	@_hoemo Whitney is rolling in her grave. I haven't watched the full video but this some off key disrespectful extra ass bs
657	NEG	@98_nickss Huh, why JKR?? wtf is wrong with google? 😂😂
3061	NEG	@CcibChris @klaasm67 This is propaganda to discredit millennials because the majority of them oppose Trump.  SAD!!!
4203	NOT	If they don’t at least reference the “where’s my super suit” scene in the new incredibles movie, it’s not worth it
1809	NEG	uck im so anxious about everything what am i doing
88	NOT	🇺🇸 | Pop Radio [US]<br/><br/>#3 Havana (=)<br/><br/>Spins: 14.736 (+334)<br/>Aud: 89.396 (+1.539)
4548	NOT	I WANT PEOPLE TO PLAY MILLION ONION HOTEL
157	NEG	St. John's is such a fucking clownshow when it comes to anything that isn't men's basketball, I swear to fucking Christ fucking almighty.
4246	NEG	D.C. Took a fat ass L for Justice League
703	NOT	Ain't nothing like home sweet home. 😌
3355	NOT	@oscvrll that fruit is put on that platter chef style for a catering event i just had warflashbacks to my food runner days
1031	NEG	smh what a shame
1862	NOT	@RyanLizza Something went afry in this Nothing-burger story.  Follow along, no playing ketchup while we shake this out.  Watch this McSpace.
4193	NOT	@GT500_sh what icecream shop open miss!
1369	NOT	Well @JustRyCole you called it. Lakers lost.
1531	NOT	@DabuzSenpai Bet they won’t have lunch breaks, either.
3910	NOT	Instagram is all in wine colour now. The wedding na movie oooo.
2016	NOT	The Lakers average 17 turnovers a game #PHXvsLAL
3429	NOT	I like The Office more than I like most people
2156	NOT	someone buy me food
3526	NEG	#apple is sending me notifications while I’m driving that it won’t send me notifications while I’m driving #fail #iphone
284	NEG	I don’t like the Playstation App redesign. Miss the old one already.
1252	NOT	@GartrellLinda @ConsiderThis1 In 2016 one would think this an Onion article.  2017 and no, its reality.
2626	NEG	@instagram your app for Android phones sucks. Always crashing #annoyed
1730	NOT	It's never your job to wake up anybody sleepin on you
1500	NEG	I literally feel like I'm about to chuck this phone through the fucking wall. #iPhoneX
3839	NOT	@shrewsmorris Morning  Graydon.  Hope to  catchvyou tomorrow.  I'm dropping  Jean off at the Lord Hill then getting some  breakfast.  😊
3395	NOT	Selling WW2 Xbox/PS4 Codes for $15! DM me to purchase!
594	NEG	@dcexaminer Oh give it a break - pathetic!
2286	NOT	Who tryna go out somewhere for breakfast #umes
2348	NEG	#AMJoy why did you let this man hijack your show? We hate Mark Burns he's a fat bastard full of hot air!
3299	NEG	Android snaps is honestly so trash lmao #sorrynotsorry
3726	NOT	Can’t focus; dishes,  listen to nell &amp; cook dinner.
1784	NEG	Whoever that fat Mormon skank who opened her passenger van door into my rear fender was, you're forgiven, but I'm not happy.
4440	NEG	selena gomez is really our generation’s worst singer, dancer, vocalist, performer, and pop star
1123	NOT	@michellesawyer6 We need to play dirty in the sand box now! this video has to have momentum
3607	NEG	@achowell2014 But... the Wii sucks..
1344	NEG	if you don’t like spicy chicken nuggets then you have serious issues my dude
275	NOT	Gaga just said that she didn't had enough time to shoot a music video for The Cure because she was working for ASIB and Coachella
663	NEG	Can’t sleep cause thinking of all ways to lose weight before Holliday’s lmfaooooo @ my life
1625	NEG	@Liza100Ctrl @EmrgencyKittens Google translate isn't working! 😢
228	NEG	Why am i at this Loyola basketball game 😒😒😒😒
934	NOT	Lakers always let someone go off smh
3438	NEG	@realDonaldTrump What Ball said is wrong. What you just wrote is beneath the dignity of the office you hold. Your petulance is exhausting.
3681	NOT	Anybody down to take an #EduMatch pic? Meet us outside the cafeteria immediately after we are released. Spread the word! #EdcampNJ
2641	NEG	Im ready to quit amazon 🤦🏾‍♀️
2503	NEG	@iMaryMilk blizzard and ea suck balls
3000	NEG	@FoxNews @realDonaldTrump THEY. ARE. AMERICANS.   He’s a disgrace to the office of the presidency.
1964	NEG	Tried to eat some chicken tacos after being vegetarian for two months I felt nauseous af after 😭😩
3980	NEG	Lakers PA Announcers voice is so boring..
552	NEG	who the fuck doesnt put the hash brown ON the breakfast sandwich and why do they practice such poor decision making
3892	NEG	one bad scene can mess up the whole movie
1973	NOT	Hmm ,  is   Romello   White  //<br/>  going   to   turn   ASU   into  //<br/>  a   basketball   school  //<br/><br/>- Mosislak1
2044	NEG	Wonder Woman is a horrible film.
3043	NOT	@HalimNasha Nooo . Thanks. Not an android user .
3262	NEG	Finally saw that vicious slash from last night. Get Radko Gudas out of the game! #NHL
2401	NOT	My mom is going away tonight so imma have a shit ton of coffee for dinner
1244	NOT	@ForgottenNamer Every video I say "What's up Soldiers"
691	NEG	the refs for the Thunder Spurs game are trash
3149	NOT	@SunaNoAkuma @Piiiikaachu He also appears in power rangers!
645	NEG	Its oooooover for d rose man. Been over since the 2nd knee dunno why the cavs wasted the time and money on him #over
998	NEG	Being on a diet just means I wake up every morning with the fear my boobs got smaller.
4264	NOT	@marktheIee @baekjiheoney Goodnight.<br/><br/>Sleep tight and sweet dream. ♡ @meongddi
3672	NEG	if my dog turns my xbox off one more fucking
2965	NOT	GEJFA Championship (aka Wolverine Invitational) is tomorrow. All Wolverines teams playing. Games start at 9:30 at Pop Kenney.
4143	NEG	I’m too ugly for this new camera on the iPhone 8
1663	NOT	#FreeholdBoro 100 Block of Center St — Units on scene with a pediatric burn victim with serious injury, Medevac requested to fly.
3144	NEG	@LeagueFreak Very uneventful atm... 😪😪😪😪
3639	NOT	my next video is the most wild thing ill ever do on my channel guaranteed.
4518	NEG	Making X-Wing pilots genderfluid flopped at the box office! I'm crying  #gamergate
312	NEG	If I catch another motherfucker talking shit about XBOX im fucking beating they ass Im not fucking playing nomore!
3534	NEG	Scared to update my iPhone smh 🤦🏾‍♂️
3424	NOT	#ASU hockey scoreless vs. Penn State after 1st period at Gila River Arena
1863	NOT	Finally have my phone set up #iphonex
2663	NEG	Atherton street on a football weekend is hands down the thing that pisses me off the most
1796	NEG	Am I the only one who hates this Thursday Night Football camera angle?
595	NEG	The way computer blocks ball in Fifa18 (legendary). Frustrating is putting it lightly. #PlayStation #Fifa18
3821	NEG	Poor effort by the Lakers especially defensively. Disappointed in that aspect.
69	NOT	.@SearchInfra2 I enjoy food with lots of flavor : 8649f1c6-28a5-4588-a1d8-b465c3b0c999
4274	NOT	Mans definitely has to cook
1710	NOT	@adriana_nabila Dinner for malam pre graddd
3318	NEG	@vadpradub @USVICTORY When we let stupid people vote, the elect other stupid people to office.
1930	NEG	If you hurt my mum’s feelings, you’re nothing in my eyes.
112	NEG	It was sad that fandral got killed so quickly in the movie, cuz I liked fandral and Loki this ship
1800	NOT	@BFI highly underrated movie and performances
599	NOT	Chris came clutch this morning, had breakfast tacos and a @Guayaki drink ready for me when i got out of bed 💗💗
1414	NEG	I don't hate you because you're fat, I hate you because you're a FUCKING BITCH
204	NEG	I have literally no one to vent to but it’s coo. I gotta vent to myself &amp; wipe my own tears. 💯
2453	NEG	you "got" the iphone, but you still have the same iphone case? doesn't look like it. what a fraud.
58	NEG	@nolan7517 @SEC_Exposed Not to mention, boring ass football!
988	NEG	it's been almost two months and my dad didn't get my iPhone fixed UUgHHUH
1088	NEG	2 bottles of wine and dennys i want to die
4204	NEG	Lmao New Mexico looks like Palo Verde football all of a sudden passing in desperation.
476	NEG	Anime niggas getting banned left and right<br/>Dril doxed<br/>App on Android is still garbage<br/>No justice on this fucking site.
2318	NOT	Kentucky Basketball in November.... 🤮🤢🤮🤢
2082	NOT	uber eats promo code for free food your first order 👅 : <br/><br/>UE-MIGUELT10
1647	NEG	In 7 days I’ve lost £400, like serious. I NEED to stop buying food and alcohol.
413	NEG	I swear i'm gonna cry in the xbox party
1417	NEG	Hottest guy in the club is on my arm AND he has a fat ass. Bye 😏😏
660	NEG	@deacon_seth @BatmanNewsCom Seriously I hope Wan tells them to fuck off if they try to get him to cut the movie.
987	NOT	riverdale is sooooo good
3054	NOT	I ran out of pizza oo so I don't even have food to keep myself upo.
684	NEG	I don’t beef. I won’t argue. I simply will ignore your existence
2747	NEG	@Bcaul10 @cavs Still a shittt start. Can't make the finals with those kind of starts
2334	NOT	I just made @BraveTart’s apple compote. And yes, the apples are amazing. But the real reward is the syrup, which just made the BEST toddy.
2427	NOT	1. Close the PLO office in Washington<br/>2. ???<br/>3. Middle East peace
2254	NEG	@theyeezymafia Don't let that bitch leave!! I'm still in the fucking cafeteria!
391	NOT	@LapsedKev @DrJayDrNo Magnums? The ice cream bars or magnums of champagne?
3832	NEG	the only thing that happened is hockey was played. no goals. sad face.
2705	NOT	@TasteOfCountry @taylorswift13 She’s more of a pop artist than country. I like her music. I do. Pop fits her more.
4414	NOT	@NHL @9Artemi I mean, that was a BOMB!!!!
3579	NEG	Androids suck. Where tf is my iPhone x?! @sprintcare
3576	NOT	Was real live just cooking 🏀
2152	NEG	@scorsesemartin expect a snotty jewish voice like Le Tigra singer @kathleenhanna
2379	NEG	iphone just isn’t the same without the home button sorry
1323	NEG	@RoundSqrCupola @Apple Almost expected this to be a onion article<br/>But its legit<br/><br/>I feel bad for satirists :(
3902	NEG	This is ugly fucking basketball #LACvsCLE
2387	NOT	I can watch Google Pixel 2 ads all day
782	NOT	@Bulls_Jay I need the Cavs to pluck Batum outta there
2451	NEG	@JacareMavericks true supes and bats really were the worst characters in the movie smh
3169	NEG	@TwoCents_Worth Ewwwww.  This scene you just described really bothers me 🤢
3840	NOT	“Sristina make a speech”<br/>“Jan is a snack today”
1798	NOT	@pavan_tweetz @HanuNTR Dija is an Arabic name for girls meaning Premature baby.<br/><br/>Dija meaning in google
2014	NEG	It's bad enough that my fam keeps pointing out my weight, my aunt just caught me in the kitchen making a snack.
1082	NOT	@chad_reuter @Dameshek Hey Chad- I don't know if you heard but I got jobbed out of another Pie Off championship.
2391	NEG	Fuck off Jesus you're fucking fat
13	NEG	There is a special place in hell for people talking in #GameOfThrones references...
186	NOT	@wattersjames It's a great day for hockey...
3257	NOT	@Vecess WW2 is what? Android showing me a shocker face
2872	NEG	The streetracing scene from episode 6 has me soo angry like jaishskajkdjwndn Archie can’t just do that 👎🏼😭😭
3667	NEG	@realDonaldTrump You'll die of a heart attack soon. Fat boy.
651	NEG	@peterkay_co_uk So wtf didnt Peter advertise they were on amazon tickets too late now!! What a complete fuck up
2052	NOT	@Iglex_Ts @IAGOCRACK_6 Iphone X con Google Maps 😎
136	NEG	ive been making this drunk poetry note in my notes on my iphone and i wish i had balls to share it but theyre so pathetic :/
2228	NOT	Oh hay, my Google Adsense is finally redeemable!~ I just gotta fill out tax forms. This is honestly some great news!!!
3389	NOT	Mmmm this episode is chicken wings. Writing down the recipes.
3596	NEG	Wish I wasn’t such a fat cunt
1546	NOT	chicken people dm me
311	NEG	@AppleSupport fix the damn update that ruined ever iphone except the 8 and X
1225	NEG	@tariqnasheed Yep. He's disgusting &amp; completely unbecoming the office of presidency.
1806	NEG	I swear woman wit tattoos are my weakness😩😩😩
481	NEG	The saddest part so far of not being with my husband is that I don’t have a live-in food delivery system any more. #pleasesirmoregruel
3809	NEG	I just followed the @Lakers. Gross. #Kuuuuuzzzzz
4398	NEG	@CillizzaCNN the man is a pig who is unfit for the office he holds
2701	NOT	Kyle Kuzma has his first 30 point game. Can we arrange for him to have dinner with Kobe every week?
1177	NEG	feeling sad for no reason is worse than being sad for a reason, because there's absolutely nothing you can do to make yourself feel better.
3820	NEG	What people never understand is how much i love my time and having no me time pisses me off
2403	NEG	@yammy_xox @Bigbst4tz2 Maybe the fact that Apple slows down our phones every new version is true..
3751	NOT	@DatGuyCheese Cheese get xbox
564	NEG	I thought my Apple Watch melted into my skin. I hate myself.
179	NEG	@pamelaivys Joss Whedon also saved the movie from being horrible, moron
4247	NEG	@LolaFallola @wjoates @ShaunKing You are the typical conservative.  I've got mine - fuck you.
3411	NEG	@Red_Emzy Xbox ia full of em. Annoying af
682	NEG	Lakers fucked up <br/>over all with the trade and draft
3647	NEG	#NFL WHAT ARE YOU GOING TO DO ABOUT JAMEIS WINSTON? Yet another woman violated by a dirtbag NFL player #BoycottNFL
2960	NOT	I’ve changed a lot for the better
1586	NOT	The Main Event for #EWL104 is now set. Rollin Raw will defend the #EWL Championship against Black Tank!
3539	NOT	me: h<br/>hockey boy: ya i play junior A &amp; was leading scorer on my peewee AA team and somehow still keep up with the 1 online class i'm taking
65	NEG	When someone eats your food without asking &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;
1688	NOT	@MikeyGetBuckets u got Xbox cuz
790	NEG	You can't change font, Can't listen to the radio, can't change themes. Can't share dope apps. You can't do shit.
3108	NOT	Mac and cheese for breakfast? Why not
385	NEG	All the heartbreak I hold.
3793	NOT	No one can milk an injury quite like a football player can
613	NEG	Apple deceives you by telling you the Touch ID is inaccessible by the government. If your print is stored on the device, they have access.
4381	NEG	Ok so The Circle was the dumbest movie I have ever seen.  So much potential and it went nowhere
2218	NEG	Hot take: if you refer to a professionally athlete simply by their number, not their name, I hate your tweet.
2812	NOT	my cousin is playing football in metlife again i’m proud
3337	NEG	Um...early returns on Louisville basketball do not look great. Defense is, um, lacking.
3554	NOT	Heading to LA for Thanksgiving week.  Question is, do I bring my Xbox? Is that socially acceptable?
358	NEG	W. Kentucky no football IQ lazy dogs
2570	NOT	🎀Don't shoot a music video that would cost you more than your budget.🎀
631	NEG	Keina your death isn't over yet because rewatching the op video made me realize there are still some seiuuus unannounced
2219	NEG	i just remembered That Scene™️ with mike n hopper and got so sad
1349	NEG	idk how bitches wit no lips be talkin the most shit. like yo mouth don't hurt???? it's jus bone rubbing against each other i'm sick.
3402	NOT	Chris Coleman was Wales greatest ever football manager. Good luck in whatever you do. Thanks for the best summer of my life. ⚽️🏴󠁧󠁢󠁷󠁬󠁳󠁿
3843	NOT	Congrats to @JoshBonus1 on winning the #StarWars prize pack, courtesy of Xbox Canada!
315	NEG	Why females think we got beef because we use to talked to the same nigga? Girl fuck you &amp; him 🤣🤣😂😂
2385	NEG	That "A Wrinkle in Time" trailer worries me. I fear I'm going to be either blown away or so very disappointed.
2886	NEG	No dinner 😷😷😷
353	NOT	#TCSITWiz apple it is
3898	NOT	@frankspring I assume, like me, that you’re up watching Oregon play Alabama State in basketball.
2206	NOT	Fly on the wall in media room tonight “There are only five draft eligible players in the WHL worth watching this year” - NHL scout
1958	NOT	Pussy needs to be gliding on my beard right now, instead of me playing xbox.
180	NEG	and i really dont care about your favorite group masuk top 5 billboard with their japanese album
3462	NOT	@CSAviate This is so true. He actually completes simple chest passes. How novel for a Cavs point guard
484	NEG	omg theres a klaine bnf thts now a riverdale stan? embarrassing
1866	NOT	@nbcsnl do a skit where trump turns into a teenage girl because of twitter or something
1781	NEG	We went from “gabby don’t need edges she has medals” to “fuck them olympics she dusty and cancelled” real quick lol
4240	NOT	I can’t believe the lakers don’t let Brook Lopez eat smh
2581	NOT	@icklenellierose @NathanDitum @HollieB Playstation/Xbox...Meh all of you are great!
3614	NEG	You know when you’re depressed and I️t feel like there’s a fifty pound weight on your chest and you cant breathe cuz your so fucking gloomy
3783	NEG	I’m sad there is no cougar football tomorrow 😬
1052	NEG	@jtimberlake @Pharrell @NERDarmy @TanzSoir @rihanna She bad
2322	NOT	Lakers need to run their offense through Ingram and Kuzma. Ingram gets shut out the offense the whole second half every game of the season.
4296	NOT	I want an Apple Watch, a designer bag, a couple of pairs of sneakers, a few pairs of Levi's, and a vacation to Nice, France. HALP!
1994	NOT	A video game world, which...
185	NOT	Sonny "Sweet Lick Cat" Walnut
2438	NEG	My iPhone X is complete 🚮
339	NEG	Saw the iphone x today<br/>It was ugly af! <br/>-samsung user
704	NEG	the hospital is trying to kill me giving me pasta, hot chocolate, a roll and ice cream for dinner 😫
2876	NOT	Weird twitter is made up of all the white kids who used to yell the N word on Xbox live and all the black kids who played call of duty
393	NEG	So many places I wanna go to but no one to go with 🤔
522	NEG	How am I supposed to live on my own next year when I'm already panicking bc my parents can't bring me food at work bc they're gone all day
1937	NOT	@NFL Ok so pretty cool to do that in twitter. Nice touch! 👍🏈
3035	NEG	K-Pop artists are heavily trained like boot camp of pop type shit!! And you can see it in their performances!
4324	NOT	Hoping that my mom is gonna surprise me w the iPhone 8 when I get home tonight. 😇
56	NOT	I may get some video. #TakeItToThem
3001	NEG	@lukeoneil47 @mishkafrances I’ve already consumed like 2 gallons of Diet Coke so it’s shit post O clock bitch
2106	NEG	This new update sucks btw @Apple
775	NEG	I know it’s still early in the year and he’ll get better but Lonzo Ball is awful at basketball
3127	NOT	still seeing tweets about 'replicants dont take a shit' even though they eat food in the new bladerunner
3121	NOT	You don't have to be a genius to see that @Zedd is a true musician/artist and today it became more clear .
3354	NOT	I’m cooking in lab like rick and Morty
689	NEG	Omg I missed rosy loud ass so much 😭😭😭😭😭
4223	NOT	Road Trippin' [From the album Californication] - Red Hot Chili Peppers
168	NOT	@ktfuntweets @tovash10 @geegee_80 @JC1053 This is crazy.  She's even married to the football coach...or was.
1186	NEG	@admiralsid I just said that ...movie long as fuck. Can take a nap and it’s still on lol
1910	NOT	*opening my laptop* Ok time to work on college apps *sees photoshop open* *resisting the urge 2 draw for the sake of procrastinating*
2667	NOT	@Xbox @MicrosoftStore Gift me. My GT is ShankinsHD
2176	NOT	@MarekJim @cavs Bring back these uniforms!
975	NOT	@_thislineismine That Is good....you have to feel comfortable....there are a lot of lovely folk in #LPFamily love and hugs ❤
248	NEG	@LANDERMAN_10 I’ve never felt so sick. I hate fast food
1347	NOT	Furries &amp; monsters with shiny black lips esp. if the lower one is fat and/or droopy is A+++ I tell you wot.
1769	NEG	Birthday Bender killing the Lakers again
4130	NOT	city folk just don’t get it
854	NEG	Lakers defense didn't show up again..it's like they just don't care some nights..
4363	NEG	Please let this football season end quickly!!!! Poor pigs....can Hogs score 14pts???? #wps 🐗🏈<br/><br/>G🏀 Mike Anderson!! #WPS
2142	NEG	Transphobia ain't cute bitch. I'll beat your ass.
667	NEG	Well I may have just lost the entire Sunday cause apparently family dinner ._.
4541	NEG	All these niggas' be cheating.😒
3342	NOT	@JReidDraftScout Could you imagine what the Cavs would’ve been like today if they had picked Giannis 1st?
1437	NEG	@Loveee_210 Yea I cried through the whole movie😭
751	NEG	I guess I should get up and cook since I'm not doing shit 😞
1458	NOT	Riverdale is like Degrassi meets....gossip girl? Idk lol.
1908	NEG	That iPhone 10 small as hell if you got the 7 plus it’s no point
135	NEG	Cavs don’t have not 1 big man. Shit is ridiculous we don’t have a PG either lol or a reliable SG
1810	NEG	That Peter, Bjorn, and John Google commercial makes me want to stab someone.
2604	NOT	I feel like an R.Kelly album
3756	NOT	Broooo i jus might go back to being vegetarian cuz 😷🤕
3923	NEG	Not excited. Lakers are gonna fuck up again.
2505	NOT	@rripndipp <br/>- queen of pink hair <br/>- an evolved scene girl <br/>- would snipe for u <br/>- cool makeup <br/>- skinty
245	NOT	McDonalds be putting Pop Rocks or SOMETHING in they sprite
3055	NEG	My dad makes fun of me for raging on Xbox. But when he’s playing golf online on his iPad he does the same thing so fuck you dad
141	NOT	I guess I'ma go out for a few
3895	NEG	Everyone with an Android brags about how they’re so much better but why is the picture quality worse than the iPhone 3g quality?
3406	NEG	pragmatic drizzle? Haskell can eat dog food - frustration
1272	NOT	FOOTBALL: New Caney 28, Vidor 21 (FINAL) @HoustonChronHS @Beaumont_Sports<br/><br/>Second playoff win in school history for New Caney.<br/><br/>#txhsfb
3553	NOT	@dancercohen .... Were you not complaining about this album like 5 mins ago
1109	NEG	CALLER: What’s your favorite scary movie?<br/><br/>ME: The Care Bears<br/><br/>CALLER: What?<br/><br/>ME: Th-the part where… [crying] <br/><br/>CALLER: Dude… are you OK?
3633	NOT	@cheddahz Is this the breakfast club?
1632	NEG	i feel myself changing. i dont laugh the same anymore, i dont smile the same, or talk the same. i'm just so tired of everything, mentally.
2871	NOT	@Apple @HelgeBruhn @Deplatziert @iTechniklife @apfelexpress_de @tim_cook @AppleEDU The Saxon respond!!!!!! 😂😂😂😂🍺
2646	NOT	@SiaranBolaLivee MU 3-0 newcastle<br/>arsenal 2-0 spurs<br/>leicester 2-1 city<br/>wba 2-0 chelsea<br/>liverpool 0-1 soton
2937	NOT	When we are born, we cry, that we are come / To this great stage of fools. -- William Shakespeare, King Lear, Act IV, scene 6.
3653	NEG	I can’t believe hit folk singer Charles Manson died.
1942	NOT	@taeiae @Unknownluh I want to see this video forever
2615	NOT	I need some new GT ideas that have "clutch" in them I'm on Xbox so no _ or - drop them below
2772	NOT	I was going to go on a long drive, but today was leg day and my legs feel like noodles. Lmfao 🙃
3921	NOT	@eperry2011 Wait...Japanese jazz fusion? 🤯
3225	NOT	too sweet 😚
1495	NOT	@maggieNYT For context, Clinton's entire popular vote margin came from a single state.
3423	NOT	@carissajanuary Great for football games too. 😁
515	NEG	the only thing i dont like about the iphone X is the way you have to close apps now is kind a extra :(
128	NEG	U was supposed to be mah fucken cinnamon apple
309	NEG	@raaahulpandey @gabbar_je @amazonIN @AmazonHelp They are not Amazon,they are #AbeJan @amazonIN <br/>#AmazonSucks
592	NEG	It’s sad to think I thought I was fat junior year and now I am fat and I want to look like I did junior year lmao
4245	NOT	@_Vicctoorr_ I liked this cut tho I liked the movie in general. Finally saw my childhood heroes on the screen
3066	NOT	i'm how blaine's name on Slack is "protein connoisseur"
3037	NOT	Nets and Lakers got the same record lmao
3140	NEG	@PermaConfused Fuck that. I'll be having Cheesy Quaver Roast Beef.
2722	NEG	It’s official. You had me update and now it drains my battery like an #Android . I’ve never been so disappointed @apple!! ☹️☹️
3205	NOT	Charles and Keith? No!<br/>Moosajee? No!<br/>J. ? No!<br/><br/>Anday wala burger?<br/>Thousands of time Yes!
695	NEG	iPhone X screen should be able to read your thumbprint.... this is annoying asf @Apple
277	NEG	I only had a monster and a pastry for breakfast #betacon18 the dennys here sucks we walked out 😂
1486	NOT	@OfficialTAZ @spurs @okcthunder Agree. Never hear you talk NBA, wouldn't mind it if you did more often.
2150	NOT	@offshoreinsider my pick today cavaliers-6
2244	NOT	I'm so glad I'm not in school no more I just had a dream I had a pop quiz
510	NEG	.@Eblank3218 give me my @ back you fat piece of shit
3826	NOT	@hellabandz_cj Lmaoo because I’m a curry fan i can’t be a cavs fan?
1134	NEG	i need a friend who will listen to shitty turkish pop w me :( we dont talk we just sit in a room, blast tarkan, and scroll our phones
4383	NOT	Don't go out of your way for people who don't the same for you
3696	NEG	@azolcinski I️ feel that. Nah my son was sick asf. Everybody got iPhone issues man 🤦🏽‍♂️
733	NEG	you let one thing slide and motherfuckers start ice skating.
